game_id,total_towers_b_team,total_towers_r_team
2b2a75da-9eec-48c7-9f0e-d945c352aaf3,1.0,0.0
2b3d48a3-4d18-4202-9507-e7af1ae4172b,1.0,1.0
2b3e080d-e6a1-4b95-b7e0-382b8abbf0b7,2.0,2.0
2b587cd7-fe59-4e4d-8080-5b560e6ee5a1,1.0,0.0
2b5c8c04-fdda-44c5-b38f-cc3f2b96709d,3.0,2.0
2b5fcea5-ab44-42a3-a6ba-557e395988e3,3.0,3.0
2b6e8fff-51ed-4c1c-b1a7-0e4614af1a5a,1.0,1.0
2b92fd9b-da3f-474d-ac0b-fd13e6faf8b9,2.0,0.0
2ba84ed5-7c82-4509-8e1a-52e37b362150,2.0,1.0
2bc0bd46-80d6-4e17-9978-370df0641d27,1.0,0.0
2be7ef2a-e024-4b2b-b0c8-ad72bd4d5abe,1.0,0.0
2bf89e82-49a7-4e63-ad8b-661801cbd706,2.0,2.0
2c0cf5aa-2111-4f89-84fe-ced5071273f9,1.0,2.0
2c55569e-a5ff-48ab-830a-6828f6551be3,2.0,0.0
2c77e2ea-92e5-4cbb-9de6-44b4cb6484d0,1.0,1.0
2c93d6db-139d-4d8b-867a-ad1f7b5c19b3,2.0,1.0
2d09b92f-5a65-492a-a85a-a2ed7526e66b,1.0,0.0
2d0ea3b0-f065-4eae-b245-bdf694108987,2.0,1.0
2d2391c2-92e6-4267-89b7-abfc89ed6907,1.0,1.0
2d2e88d8-5e7c-4cf6-bf55-20e18ed8d9d6,2.0,2.0
2d2ee37f-0de0-4c6d-93ba-3389921e8e8b,1.0,0.0
2d33aa7c-d950-4f34-b368-3fb6be93c226,1.0,1.0
2d4666a7-df29-4d59-8348-7a7590524d7c,1.0,2.0
2d8f372a-70ec-484a-bf59-e4b3ea06ad29,1.0,0.0
2d9ea686-961d-4e79-a98a-08664c9ffd9a,2.0,2.0
2db9236d-eea6-4f73-9366-445f1451a976,2.0,2.0
2de61ec7-aaae-480d-beb4-4b4e17fcf398,1.0,1.0
2e382201-1a78-48e6-94f0-18f35ae60e86,2.0,2.0
2e436f26-d669-49a9-93fe-12982424e03b,1.0,0.0
2e5fb0f7-9414-4263-8da3-3605ed91a238,2.0,2.0
2eba32be-92f5-4d83-87f7-5549a5b16d45,1.0,2.0
2ebe580f-d68f-4f62-a3ee-d75d0089f1ae,2.0,1.0
2efc36ce-33e0-4852-9929-f9a035f074c7,2.0,2.0
2f095963-475d-4fc7-bf50-d5acddddc5cf,2.0,2.0
2f21b261-3fb4-433c-bb38-d0d1de4a5a02,1.0,1.0
2f32a3ce-1769-45a3-83e9-f2acfec272d7,1.0,1.0
2f4083d3-544c-4d24-bcf4-66310dab6014,3.0,3.0
2f456fab-10f7-4c47-a15f-edc3e1fb3ba9,3.0,2.0
2f7b8398-3bf6-4b13-b5bb-eac27c8cec64,2.0,0.0
2f7d7bcf-63b5-4cde-af9a-4162f90f6446,1.0,1.0
2f94d394-6c18-488f-be92-ba7f9d12783a,1.0,1.0
2fba92fc-7cff-4e72-a483-5466734ad0a4,1.0,0.0
2fd74c69-bc6e-4605-8e53-378ff2c7867b,1.0,0.0
2fd75fa1-470b-44f4-8fa8-0c1bb80c31b4,1.0,0.0
2ff17032-a92d-4923-b6b6-8276ca65b455,1.0,0.0
3016a0dc-7898-43ca-9410-3c81433d5e22,1.0,1.0
301d5046-0ed6-499c-88b4-bc77a31cf0fa,1.0,3.0
302aeab9-a6cb-487e-b4de-636fdc7d62f0,1.0,0.0
3047d3db-7f34-4714-a9f4-46111e20f060,1.0,1.0
304badb2-da04-4990-a06d-9b65b1fe673a,1.0,1.0
30701f0c-98b4-490c-b0ac-ffb755073336,2.0,2.0
30823502-c291-43dc-9df0-be1dd189919d,1.0,1.0
309ae3f7-3bb7-4500-8c9a-2787e162a9ce,2.0,2.0
30b9639f-ba54-49e1-b993-cd5c7b0af4a0,2.0,1.0
310fd098-244c-4327-ac2b-dbae858fc583,1.0,0.0
311605a9-d47a-4b86-90b5-3de1ffc773c8,1.0,0.0
3128a791-e562-4e08-b519-8e7c4d5968e7,2.0,2.0
313af68a-6c5e-4833-8331-4f64bd5589d1,1.0,1.0
3172c563-320e-48c8-9a35-47cd3e4e1390,1.0,0.0
317f00c1-1cd5-4196-8c66-e07060d15989,3.0,3.0
3183e9ce-4701-4ffa-a854-953e29d0bf65,1.0,1.0
31b7439b-8918-4e36-a7ae-f337bcdfc3bd,1.0,0.0
31cf4ee0-54b9-45f2-8d8c-0f0c89e8fb83,1.0,1.0
31f40012-6d87-4055-b4dc-d735719ac353,1.0,2.0
321fee20-ce5a-42d1-a342-db4153329fb4,1.0,0.0
32339aa3-ff80-4773-bd5f-686c5b49e12d,1.0,0.0
324023f1-c6f0-4c40-be3f-e3cf228c5671,2.0,1.0
327d6f7a-98c6-4c28-8727-5af2ac62968d,2.0,0.0
3298d68f-c18a-47c3-bc2b-8bd1cfe43f7c,3.0,2.0
32cd2dc6-a735-4318-b4cc-d82ab88e6995,2.0,2.0
32f6e01f-cb85-4625-8ec9-2cd55092d63d,2.0,2.0
3324c691-0e96-479e-96f3-685fa6477d88,1.0,1.0
334b3e66-b74d-4dd3-b02c-7f9dd97d313f,1.0,2.0
33876ed0-41be-4a92-91d8-d465ef3a1ea4,2.0,2.0
339ce782-bd3d-4dd2-be7d-c19fcb95b35e,1.0,0.0
33ab4ce3-0985-40cc-8773-029b7f834e53,1.0,0.0
33db8e21-c676-495e-9447-c81d8c7d5107,2.0,2.0
34040192-4498-43dc-a1ea-b4f414bc067b,1.0,1.0
34112893-8e77-46d5-9824-1bb55b5219d5,1.0,0.0
3431bc83-596b-4d6a-9b3a-a84ccd682598,1.0,1.0
34657ce4-b56f-471d-a755-692dd9e1e3b0,1.0,0.0
346bd769-5147-48f3-82cb-ec2429fd3234,1.0,0.0
34898330-7fc7-4a29-b34c-30356cb80ee9,3.0,2.0
349c11ea-a618-4c5d-9d4d-cc5446c86ac4,1.0,0.0
34c1ac5e-258e-4215-972a-8bf04c8d80ae,1.0,2.0
34cea19f-c5da-4c95-a7be-403f779e0c06,1.0,1.0
34d05c21-41d0-49d9-8de7-863fb4242092,1.0,0.0
34d0da17-f289-4cf8-99a3-e8f44d49ce49,1.0,0.0
34d8f818-2076-4c49-81fc-b01fc074cf86,1.0,1.0
34dfc129-6f6f-40db-a71c-a0d0ee66b7ef,1.0,0.0
34fddf55-9845-45b1-a6b2-c1be4c02910e,1.0,0.0
3522e143-b576-49ae-8f36-eff63bb78834,3.0,3.0
352b3c5f-1d44-44ca-8e09-8ea7c8c278a5,1.0,0.0
3532a783-1b8f-4953-aa53-88806626e0f5,1.0,0.0
353b22ab-5d17-408a-9d2f-b41b82cd13b6,3.0,3.0
35503807-f134-44ef-892f-bcf9c19fbfe7,1.0,0.0
35b14821-4f51-4708-879d-4f0faaa46092,1.0,1.0
35b632ee-3f4e-421e-b2ec-3fcf2d27d0f9,1.0,1.0
35b99147-3f6d-4fc8-b42c-796eddba80f9,3.0,1.0
35bce148-9832-4727-bec4-d99ea852aee6,1.0,0.0
35fa0160-29dc-4a1c-9f6c-423aaf239dd1,1.0,0.0
360152f8-a0c1-4c6f-9dcc-07b44c6f0fc4,3.0,3.0
362b74b6-38ad-43fe-8dfc-18aa95551800,2.0,2.0
364e5c4a-afae-409d-b900-c343fc09c5c7,3.0,4.0
365115c6-e9d3-4414-99c8-5eed847d1959,1.0,0.0
36645ad4-d8f6-4892-ac83-f042d5ccf84c,1.0,0.0
369ff2a9-518e-4710-a810-05e158257dfa,1.0,0.0
36a8f974-7630-4f7e-bc98-3becc40a507f,3.0,2.0
36b4d181-b649-4ad5-87f4-544c5d1fb5c1,2.0,2.0
36bc6010-467c-4238-98bf-eea1b6ff445d,1.0,1.0
36fa8de0-dd63-4fc3-9345-2ed6ca51f2d3,2.0,2.0
37255780-632c-478b-ba27-2c1c3360391a,1.0,2.0
37295f50-9e20-4baf-bf88-aae455a4118d,1.0,0.0
375cdaca-4add-47c1-a70e-81895099f931,2.0,1.0
379d95c4-1163-4a40-adbd-333b00a06e13,1.0,1.0
37c1662b-11ac-40e6-b99c-dd1ada5e7f69,4.0,2.0
37de260b-d48c-4eda-b758-0b63d80b15f1,1.0,0.0
37f35a56-9354-458b-965d-1cdb8ad28ccb,1.0,0.0
380696d6-bc96-4ddb-9b4f-97daabcd88d7,2.0,2.0
3809f008-33be-4dda-9cd8-fb47061284a4,1.0,1.0
380a517a-6087-4a35-9e1d-66c348f6de3f,1.0,2.0
382ef10c-fb26-489d-aa6d-6127f16258b8,1.0,0.0
3838f732-2310-466d-bd31-35f748d76265,1.0,2.0
384e7c92-d455-4be3-8210-9f20debb3cd8,1.0,3.0
386e47b7-fafd-4fac-951c-dd52d6e35e93,3.0,4.0
3890547d-15b8-4117-935d-3837da945ab9,2.0,3.0
38d80cff-9d6b-45e9-8b2c-6019398a4dae,1.0,0.0
3935e9d1-8c27-4544-b9da-f6ee60ea84bd,1.0,0.0
39379762-9157-46b9-9e96-0b350fee7654,2.0,1.0
395e4592-f72b-4616-973c-3299b1620cb7,1.0,0.0
39724f26-4251-4a9b-b3a9-76c1710050af,1.0,0.0
39a61b8a-9939-4c53-b708-8c50410aa022,2.0,3.0
39d651b3-7001-4965-aa4a-2277d135fcbe,2.0,1.0
3a4e474f-ccf5-40f6-82fa-26521d66a67b,1.0,1.0
3a84d38f-412c-4e45-ba3e-043c3e246ea7,1.0,1.0
3aa955be-56fe-4c46-be7b-d7fd11c7532f,1.0,1.0
3abde47a-6437-44b7-b681-0cd5414b95ae,1.0,0.0
3ae35f85-8d88-4d21-b23c-7c543b14f9a6,1.0,1.0
3b0b697b-c691-4684-898c-3a078fd87b00,1.0,0.0
3b0efa73-fffe-4a2b-98c8-15d42f05b5b4,2.0,2.0
3b28e384-d170-4263-bffe-ac58101576d4,1.0,0.0
3b41f939-fdfb-49c3-8dcf-99077ecf57aa,3.0,1.0
3b577161-05c7-4c27-8b01-22e45f6ce73b,1.0,0.0
3b89489a-3e8d-406c-9a9e-193b5321af37,2.0,2.0
3be93eb6-1ddc-4176-ad77-e8bd0cc58788,2.0,2.0
3beaa8b3-6263-47c9-85fa-8dde611f0bb6,1.0,1.0
3c00c4e6-bde7-4e46-a4e0-31dddf63d267,1.0,1.0
3c180287-5145-4c7e-a342-7964dfc3d6d5,1.0,3.0
3c2e2ade-3e29-4334-a102-529b53b901c2,1.0,1.0
3c2e3fa3-51a7-49d8-ab8c-8e3e52c227d5,2.0,2.0
3c3ea5e0-bd14-419f-b483-135947879b2b,1.0,1.0
3c436361-09ef-4c7b-a762-f719e287d5a1,1.0,1.0
3c5cb51a-3270-4067-9268-8bbc644fbe90,3.0,2.0
3c892485-c725-4089-9d8b-4c4f6cb78089,1.0,2.0
3c89d88d-0d1a-444c-bce0-504f3200cd34,1.0,1.0
3ca49512-a10f-472a-8c15-3bb67d6dbed3,1.0,0.0
3cd189ca-3a4b-45c0-8595-7ec4fcc0c838,2.0,2.0
3d00d3dd-d019-48fe-8748-1fcacab359e6,1.0,1.0
3d0680f7-2323-4adc-bbef-52662f22668f,2.0,1.0
3d1d4875-8c1c-4697-9a19-2aae97021abb,1.0,0.0
3d26d977-7344-4f41-9d4d-8dcb0302160d,1.0,0.0
3d620603-2fe6-4646-b752-067bf3fdc3b0,1.0,0.0
3d8c14c4-8f09-4d28-8be4-d39119da496d,1.0,0.0
3d9b2fdc-62ea-4adf-a053-33f0fb145bdb,4.0,2.0
3da6ddac-4853-42aa-ae66-4159e88115b6,1.0,0.0
3dd6ff21-b413-4129-a84f-d7a239ef77bc,1.0,2.0
3de9227b-5d7f-45ce-be44-78cc4dd68df4,4.0,4.0
3e099a34-bd00-4665-8819-75ca188bfba0,1.0,2.0
3e155f1b-f67b-4e26-97df-c9fdda6f4e84,3.0,2.0
3e2c5fc7-7050-4d0b-9669-5530ae1f483f,1.0,0.0
3e4a4e2c-d9c6-4564-9d9d-fa0e6178e31e,1.0,1.0
3e6807a7-e139-49d9-ac4f-186edc90cdff,2.0,2.0
3e7c4d43-d065-4b31-9bcb-d137118f1e02,1.0,2.0
3e7d109d-2020-486a-ae92-13df4ea50703,1.0,1.0
3ea685a4-bc02-4790-844e-b99d92ebc03f,1.0,1.0
3eb92105-c37d-46fd-916f-919a9533268e,2.0,2.0
3ec04107-b8c7-491d-abb1-6704ed34b40e,1.0,1.0
3ec901e2-56a1-4135-bda0-28048b66a183,1.0,0.0
3ef09774-928f-4747-9c99-25c219390df9,1.0,0.0
3efb9b23-bc26-4c45-b9c2-38bf020e1a27,2.0,2.0
3efe626e-8025-4ca7-a127-f9c90b79779f,1.0,1.0
3f0ff12a-06ef-468e-9028-3bfcd41c7018,2.0,2.0
3f13f44f-9dba-4e82-aab6-3e5114585ec8,1.0,0.0
3f40d475-aad8-4ba3-91f1-04d6e9425cdd,1.0,0.0
3f53c274-6642-4d53-afc5-71aba00fcc56,3.0,3.0
3f60830d-c8c1-4b33-84b4-37da56814c5e,2.0,2.0
3f7c9982-e801-4e5a-9422-7180686cb759,2.0,2.0
3f87ded8-ecc4-42d1-b561-7e1bca0b31ab,1.0,1.0
3fada05f-63ef-43d1-ad0c-807c3033d15b,1.0,0.0
3fbd5723-3ba7-411b-985d-d8c1db2c8844,1.0,0.0
3fe88ccc-61c6-4897-989c-d0c638205151,1.0,0.0
3ff7369f-8cb7-4374-bebc-6cc387853f42,1.0,0.0
4030fb51-33cb-48f0-a423-e4128bf9f95d,2.0,2.0
403dd1cd-9fe9-46ef-8e8a-148e08d9bb9e,1.0,1.0
4053950a-2549-40d4-bb97-0170bea50039,1.0,1.0
405f3f2d-c893-4878-983d-85f3fe688f7b,2.0,2.0
4066d8e1-8aee-4072-abb4-81cfba15cd56,2.0,2.0
409315c6-c7f6-4d4b-8f68-89022e046bb9,1.0,0.0
40a165d0-a6bf-46bc-9803-a83ce3e3b2d5,2.0,2.0
40bbfbc6-0163-486b-9582-0739765322c8,2.0,2.0
40d0316f-4f89-4cbf-9dbb-05605ac49344,1.0,1.0
40d2c846-a6c3-400a-889e-093cee0246df,1.0,1.0
40dedd19-6b1c-4720-9320-9fbf494ba262,1.0,0.0
40fcd5a3-ae47-4013-bab7-67f9f80f46dc,1.0,1.0
412a0e0a-c747-4ae1-8187-4ed0d5a9f6f9,1.0,0.0
41578bf5-e569-44ec-9acb-d9ca358806ae,1.0,0.0
4166f5f6-9943-4b0e-8fe3-5ecae301d325,3.0,2.0
416b2b47-5e00-49d8-90fa-3452c7aecc16,1.0,1.0
416b592e-6cda-4fa5-956e-d703940b9ec4,2.0,2.0
416ced1c-980f-456d-ad11-641053ce1f83,1.0,1.0
417d9c77-0925-4fd7-b717-a777f5e7d220,1.0,0.0
418600ba-233a-4a80-8a66-9183485b5b65,1.0,0.0
418f2640-a905-4d46-8c06-ad34147b8be7,1.0,0.0
41d7ceed-d83a-453f-b2ba-da4d7463f9a7,1.0,0.0
4240a17c-1285-4074-ae4f-dad223ce1de6,3.0,2.0
425f16c1-efe4-45ce-bdc9-cbe49a44656d,1.0,1.0
4267a762-723f-4ad5-a997-8516f849fee7,1.0,1.0
42ba0ab8-0a23-484f-a420-98e1d2d99d3a,2.0,4.0
42c5267a-03ed-44b7-932e-8db8b609faad,1.0,0.0
42cfbef7-b672-4340-8fdd-6ef4c2f45548,3.0,2.0
42d3a135-639c-46e0-8c12-ac67420d4a23,1.0,1.0
42d50895-bc92-4261-a2b9-469c074e2279,1.0,1.0
4323f938-6f15-4775-82b8-416f4def2ef3,2.0,2.0
43388b9a-15b8-422c-bcc6-75c8776768c9,1.0,0.0
434b459a-d9b5-4cb3-a240-3abd7170015f,1.0,1.0
434fdcc3-62fe-42a4-ba3b-12a9bfd56e24,1.0,2.0
4354d5b6-5ae4-452e-82de-4230dcdecfb2,2.0,2.0
435ee72e-2983-4722-ba76-5c573362f3bf,1.0,1.0
4363eed1-e8ef-4174-9fe6-ed5f69b2342c,1.0,1.0
4399bd89-4e89-4bd8-a356-36ad5de66085,2.0,0.0
43a84ec5-4444-4a70-9c14-3a310ea9c2b7,1.0,1.0
43b7f544-1417-4d07-8d04-208e9e2e3ecd,1.0,2.0
43c66878-6d44-45fa-9b9f-d84bfa04fc8b,4.0,3.0
43cefca5-ac0d-4fea-bfed-b1ebf97d7197,1.0,0.0
43d47730-f0bb-4639-a4e0-a1ef7c797d51,1.0,0.0
4408486e-8b11-40f5-a869-9154bce4cd77,1.0,0.0
4483a6d9-17dd-4bec-9018-16e1a98fc8d9,1.0,0.0
44871ff9-9c03-4a87-951e-b49361901ae2,1.0,0.0
449436ce-2c9a-4491-99f4-949c5432fb0c,3.0,3.0
4495135b-078a-49d8-83f3-b9842e7cec8e,1.0,0.0
449b6899-4cf6-450e-90d1-99b9af75ce77,2.0,1.0
44a531e0-6e22-4e32-ae8d-204736b4f970,1.0,0.0
44c8d3e5-cb34-475c-be05-c850b18992f2,1.0,0.0
44e0256b-201f-4958-813f-8e98221cc2eb,1.0,1.0
44fdc20a-dbac-4388-bf3a-503e99ecdb91,2.0,2.0
45161f29-6324-40c5-92b3-a435a33be334,1.0,1.0
452ad9cf-f4e2-41e6-aeda-19aeb02f0124,3.0,1.0
454a216e-5f87-4f27-9158-d56b74c2595b,2.0,2.0
45676c40-7541-4af9-be09-cfbe4f11d28d,1.0,0.0
45d2d80d-9fae-467c-b32a-ca63055918c1,1.0,2.0
460960ec-0f3e-4164-b4b6-f45eda0c638e,4.0,3.0
46459146-4fa7-4063-81f8-4c2fc3c56c27,1.0,0.0
46525623-26fc-441a-8673-875f36948efd,1.0,0.0
4654cc2a-280b-4b2e-b2f5-e53c24fbbc32,1.0,1.0
465f98f4-be06-4ee3-9647-68d12986b3f9,1.0,1.0
467e06a5-5585-4994-8405-b8b10ccaa4f2,1.0,1.0
468d71e1-a36d-48d3-a397-475cc13d0ce6,1.0,1.0
469ac8ec-d352-42f7-8b6b-6db0c433c80e,1.0,0.0
46f653f1-86bb-4e99-9a6a-a14f4dd8b84d,1.0,0.0
470f9b07-817d-4a65-b01f-180bfb20c0ad,1.0,0.0
47280695-6a14-4306-9e13-a6f8d58ce725,1.0,0.0
472fe0e2-a8bd-48b1-b65c-53d4d89d3dbb,2.0,2.0
474e6d36-52c6-4b39-9c2a-d29fbdb41a98,3.0,0.0
4773b0fa-e646-4517-b5b9-9fb1866e21eb,1.0,1.0
4789c81d-d8dc-4127-b087-b30dec26315c,1.0,0.0
47a223de-02af-4310-93d1-61aa4882848b,1.0,2.0
47a7be4b-8c22-48c2-98eb-ba6b61e8cf27,3.0,2.0
47bfa087-4fdc-4416-9724-71d126f4f1f1,1.0,1.0
47e72fd2-b131-4cad-b791-3dc4ac4d8fe6,1.0,0.0
480236c7-d58f-441a-8199-72519c882d71,2.0,1.0
4815a982-fa96-44d3-a008-4de3db681d56,2.0,3.0
481c2478-184f-4b54-b513-ba6293308ae1,1.0,1.0
4822f429-b78d-4d9a-8c93-f1afb05531c6,1.0,0.0
4859517e-a0d9-4e7a-899f-7eb832bf792a,1.0,1.0
48655982-752b-404d-a847-378323764367,2.0,2.0
48723e48-5c02-4bbd-a61f-0824d70503ce,3.0,2.0
48960042-f8e8-4e58-95e8-9a97655ad908,3.0,0.0
48a10093-c07f-48b1-958a-f4318f25a8dc,1.0,0.0
48bf31af-28c7-463c-b038-200fc79cfa4d,1.0,0.0
48d74284-a7e8-4957-8466-e4c20491c606,2.0,4.0
48d8d089-e4ca-4c07-9139-331d5ed260e4,1.0,0.0
48e24128-a3b1-462f-86ab-8a4d74687648,1.0,1.0
48e83570-7fae-4da0-9dad-80b7d40a631a,1.0,0.0
48fe5a18-9d43-4708-9bc0-5705a5294027,1.0,0.0
49052f6f-8921-4fa0-acd4-5c1d3159b36c,1.0,1.0
49262826-95a6-4982-95a5-2e49d75a9223,1.0,1.0
496ebb6a-c882-44e4-9169-f70fa8fca249,1.0,1.0
4973d637-fabc-4e33-8380-a0f33017d812,1.0,0.0
498422cf-d4ad-4685-9c14-31d30fd0d8a1,3.0,0.0
4994275a-c1ff-4e8f-ac49-decd107f0bee,1.0,1.0
49b14bbe-06e3-44ed-9d30-5102bbb39326,1.0,0.0
49e39636-5df8-4b54-96fb-133f3f336e55,3.0,0.0
4a0006e6-96e1-45c2-9541-7f2cac784e1f,1.0,0.0
4a02eefb-b7c2-4b47-be8b-99df6bbf4602,2.0,2.0
4a085bb8-1c03-440a-aa4f-c0f18708fbd4,1.0,0.0
4a0b2f1b-2109-4135-bfbb-be0053cf9c32,1.0,1.0
4a219ec3-e337-4cfc-be5e-d67c9a89b8f3,2.0,2.0
4a2c6c38-df6b-46ec-bc48-5a2ec713295d,1.0,0.0
4a2c6d07-61fe-4064-b881-4e0511108a78,2.0,2.0
4a38dfe6-fed6-4124-a57a-c0f73958ff8d,1.0,0.0
4a3a6527-c9ba-4123-a436-de866f9ee131,2.0,1.0
4a3f1c1f-db54-485c-ae6a-89ad2708d413,1.0,0.0
4a599e6d-aa0c-4446-a871-a5aab88af0e1,2.0,1.0
4a80839a-3712-4b52-aede-6c6b6d3362b6,1.0,1.0
4aa8fb38-2c1a-483f-8cac-6c3ea7f6b51f,2.0,0.0
4ae05788-fc77-4044-aecd-7eadb6cb7275,1.0,1.0
4ae6e471-7263-4449-bbfb-0293efe03848,1.0,1.0
4af86e0f-04da-485a-8a89-597fe45fea52,1.0,1.0
4afca13e-a81b-4e1f-b976-68e9bf9cc7e2,1.0,0.0
4b085469-b85c-452c-8a18-0a4dffc230c2,1.0,0.0
4b27a9cd-2f2e-4744-80ff-e48daeb5c0ab,1.0,1.0
4b2db229-458b-4114-9685-28f7351054e5,2.0,1.0
4b4c0c9f-62e2-44ea-a2fe-aa4c59a182b6,1.0,1.0
4b50ab30-4471-4ca9-8491-2e059c068fde,1.0,0.0
4b575fd3-b2dd-4b22-90b6-dbabf3347f89,1.0,2.0
4b979c7b-2cf5-4ac1-b7b8-f4f5a1a512e6,1.0,0.0
4bce00e4-6725-4938-966b-33e448381d5b,2.0,2.0
4bd0c119-d609-4ac2-a90e-fcb892bf891b,2.0,2.0
4c0d50f8-1fe2-4cbf-907d-b55dfd366160,1.0,1.0
4c102020-9929-4b50-ab67-5f5ff8014826,2.0,3.0
4c3f6fa5-eec8-405f-9f5f-9f28e60d3eb1,1.0,0.0
4c5e6b6d-0010-4b13-aaed-1a82ac1f7f98,1.0,1.0
4c712bf1-7dbc-4a89-ae45-08be0859af5c,1.0,0.0
4c72a3d7-8c58-4b44-b13d-66bf27857574,1.0,2.0
4c8debfb-feec-479d-b67b-68629ba9a0d7,2.0,2.0
4c99ab31-5f25-45b1-b495-7305397d64fa,1.0,0.0
4cba656a-528c-4c0c-8406-fc14a230ac8d,3.0,0.0
4cf708a7-0840-4099-939f-360632a41f08,2.0,2.0
4d001dd0-d830-441d-9c8f-3323dc6d51bd,1.0,0.0
4d1f5394-9dab-4c8d-8623-d560b310c608,2.0,3.0
4d601348-99f6-4103-ac6d-5d4ca691a5fa,2.0,0.0
4d65cbc2-8919-491b-b351-792d484fd410,1.0,0.0
4d95c5f9-060b-4618-8f59-4e925803649b,1.0,0.0
4db15920-2238-45ff-9b7b-92bead706d90,2.0,2.0
4db597e5-3532-474a-b278-a711b5899e0c,1.0,0.0
4dd46217-03f5-4e74-85f4-fffb7801f5a2,2.0,2.0
4e134503-6f4e-46fc-a531-d8c2d3f3ed2c,2.0,0.0
4e181e0c-e356-461a-8c2d-124fa3f59bcc,1.0,0.0
4e1a9eaf-0ad8-4dce-b542-6dcbd717f4d4,1.0,1.0
4e3c445d-5305-4388-914c-600838d675a1,1.0,0.0
4e3cf0d5-07b3-4ce4-b21a-7c0941f6f58e,1.0,0.0
4e3d63bb-30a1-446f-8d94-c72f1d94c80b,2.0,3.0
4e7e7c2b-8a23-442c-a430-9fac7e3985fb,2.0,2.0
4e7f0372-94ec-4724-80fe-81b27e899afd,2.0,2.0
4ecaf345-8d7f-4a8f-9097-5ac6bf5dd778,1.0,0.0
4edf9c11-0489-459d-b5bd-e49ffabab8e6,2.0,2.0
4ee988f9-ea3a-452a-9d9a-788e0eca86c6,2.0,2.0
4eed386d-4d0c-4364-a6af-1b584af7bb99,1.0,1.0
4eeeb0de-e8d9-45a7-b215-30078c0efef8,1.0,2.0
4f2d0cab-3961-47b6-9e12-7c01451fd924,1.0,1.0
4f3409f7-0149-431c-9ace-ba3c7d546ea7,1.0,1.0
4f3c17ca-589c-417e-910b-6a42a0e00796,2.0,2.0
4f820293-91cf-4595-a80d-a5e641adf3b1,1.0,1.0
4f95bb30-d646-456f-9c4f-7d18defc0ba6,1.0,1.0
4fc6e9b8-557b-41da-8760-eb98f1a458de,1.0,0.0
4fe87097-77b6-42db-9b67-d13ce29f2ece,2.0,1.0
5017b742-5d95-44ac-af63-770d332dd4d4,2.0,2.0
50298e1b-cb63-4ad7-af37-15cb58ed6c4a,2.0,2.0
503333bf-84c4-4c7d-a4b2-e82be1489a5c,1.0,0.0
506f95a6-dc35-4257-a6d3-5f705b1bd840,2.0,0.0
5070d771-d04a-4fb2-96a0-835c16105477,1.0,1.0
50ac1180-097b-446f-9f71-d85b958305a5,1.0,0.0
50b0945f-9ab6-4be1-8584-bc21d2b5cb5e,1.0,0.0
510887f7-218c-4526-aa67-047a327f1576,2.0,3.0
51233b9c-c5fb-4ee7-a510-216553758d89,1.0,1.0
51499230-bf95-477a-96f8-5f6548521ba3,2.0,2.0
51545a3d-2673-4298-9ecd-1778a8c49791,1.0,0.0
5160cce6-38fd-4328-830d-849bcdd2854d,2.0,2.0
516c7409-e02a-4149-a4de-380aaf7ddc92,1.0,1.0
51714eb5-0aac-4a0c-be9d-2d748576c9e1,1.0,1.0
5176f85d-9ffe-43c0-960f-e921d97ac08b,1.0,1.0
51815151-f6e6-4e89-bb2a-cd9cad68c6b5,1.0,0.0
519593d1-07f4-44dd-8548-282b8146af2c,3.0,1.0
519c25b1-e7c9-46d0-b5c3-26378d4f4841,1.0,1.0
51b34e2e-34d3-4d53-88f2-a5d3da48084f,5.0,4.0
5211eee7-b942-4e9e-b449-e930704c6697,2.0,1.0
522d7f39-6db6-4ad1-8592-e4d016e260cb,1.0,1.0
526a5115-4cad-40e6-b0c7-a224b8f1951b,1.0,0.0
527df421-ec1a-4638-8ff3-852f32ada1e5,1.0,0.0
5285d630-0821-4c41-9880-e3ee8d023ad9,2.0,0.0
52a47a5a-12ec-453c-9459-ad35e52037ce,4.0,6.0
52cd79da-c49b-43f4-b3c8-be225508afec,1.0,0.0
53244da0-6f4d-4a9f-9c6f-bb72c9fd8e67,1.0,0.0
534db5ee-b420-4e4b-936d-e6e6bc4c8b08,1.0,0.0
53582225-7e2a-407b-8b65-de8b3738d438,1.0,0.0
535d6e39-2179-48eb-947e-ce9905a9d23c,1.0,1.0
538231cb-b725-4794-b4dc-105c4dfab861,2.0,1.0
539c7072-a10f-471c-91bb-e1072d266d2d,3.0,3.0
53a96061-57eb-48ff-b64f-ce3aee6c5bfe,1.0,0.0
53b4a30b-8ab6-4ff3-b53b-b3e43fa29547,1.0,1.0
53bc3e40-3fe0-4151-93ff-a18005fb5682,1.0,0.0
53d92262-3056-40b2-86f2-cc6066d508f6,1.0,1.0
53f23374-c3e4-4fab-885f-ffcc2d988445,2.0,2.0
54017db5-23fd-43b4-a5b2-4c2840b38051,2.0,2.0
5404b8f9-183f-4fed-b029-25299ce0be0b,1.0,0.0
541b822d-c26c-4c33-b020-b9100328934e,1.0,0.0
542e70d9-b0cc-4f3f-bfad-f793ad6c265a,1.0,2.0
543f5855-f378-4b80-809d-b1459aac8a3e,2.0,0.0
54403742-f69a-4c05-949c-69ca2c1ef55b,1.0,1.0
