game_id,blue_gold,red_gold
4c866892-9fbf-40bf-a5e9-8a8c8a1b17b9,14407,12484
4c8debfb-feec-479d-b67b-68629ba9a0d7,11712,12166
4c99ab31-5f25-45b1-b495-7305397d64fa,15810,12632
4ca4553b-404e-4bf0-b489-f75b22164a03,14768,13799
4cba656a-528c-4c0c-8406-fc14a230ac8d,14585,11114
4cc7bcba-e9bf-4448-a423-d89e1496737b,13715,14360
4cd92bd2-4f63-412a-94dd-8bbf3e90131f,13507,12982
4cd9b027-bc4a-445e-8410-c48a1a0c7877,12312,14037
4ce03af5-29c2-42eb-8cfd-5af701b0ef4d,13262,12756
4ce58274-e4c4-48ec-88f3-21184bbef2e7,12314,13378
4cf511bc-476a-4466-837c-25b6cd9dd220,13408,13068
4cf52695-9505-4ae6-894e-42bf29086ed2,13235,13471
4cf62967-28d8-408e-9657-ac23dffed9b5,11675,12163
4cf708a7-0840-4099-939f-360632a41f08,13929,14027
4cffae3b-1b64-41c2-b4b5-3f0ce2a7a66b,11488,13355
4d001dd0-d830-441d-9c8f-3323dc6d51bd,15807,12862
4d0ddf9c-1d23-44ee-a8da-f563395762c8,13228,13604
4d1f5394-9dab-4c8d-8623-d560b310c608,13456,16660
4d27c745-63c1-4200-af21-8756bff52c52,12045,13457
4d2d5353-67d5-427f-8dcc-85c86b591361,12836,14056
4d601348-99f6-4103-ac6d-5d4ca691a5fa,16748,11222
4d65cbc2-8919-491b-b351-792d484fd410,12766,13395
4d895e99-9e28-40c8-a188-0b7b414508a0,13351,14107
4d89afef-fb73-4a25-b6b1-f1665d18f5eb,13471,15167
4d8c8602-59d1-4484-90d7-fd43025d8bb1,13602,12104
4d95c5f9-060b-4618-8f59-4e925803649b,12250,11695
4d9d4f98-5a56-4fbe-aeae-92b7885566da,12635,13495
4da2f7d6-3d8c-40da-a80c-224f78057f6c,12088,12568
4da893d1-41b2-4551-a22c-d1d86ee84867,13304,12872
4db15920-2238-45ff-9b7b-92bead706d90,14391,13567
4db596ed-9678-4377-bfab-03d784e051e3,13733,12464
4db597e5-3532-474a-b278-a711b5899e0c,13127,13649
4dbf0c24-ee12-4fec-af7f-e9ca3bae5aa8,13884,13107
4dbfbf09-54d3-4c98-a612-e1544d90994e,13228,12748
4dc58d21-34db-400a-a5c0-6bd652c0cc12,13403,14085
4dc6e689-3d34-4a51-97be-57ea54f83626,14043,13412
4dc77a83-4b0a-468c-8937-43df16928b02,13413,13595
4dd46217-03f5-4e74-85f4-fffb7801f5a2,14476,13522
4ddbeb98-fd00-49cf-9c04-fa673cb3105c,13817,12035
4ddd1f27-43c3-4ddb-bf7e-63382d30cf24,13071,13225
4ddda65b-66cf-46ee-811d-de4cd4034729,12300,12446
4de0363d-0358-4478-852a-5e2eb77e037c,14044,12801
4df0d863-e2bd-4a9a-85f4-01b6966971f2,14104,12341
4df9cb99-57e1-4eee-954c-ffad9df05d09,13394,12765
4e029cd9-21d9-4cb5-8276-319454d85264,13831,14388
4e0fd24e-5081-4ac9-9911-2b6dc5c836f4,11545,13543
4e134503-6f4e-46fc-a531-d8c2d3f3ed2c,15669,11871
4e165efb-016a-4618-9342-38ffd7e15dae,13156,14218
4e181e0c-e356-461a-8c2d-124fa3f59bcc,14225,13330
4e1a9eaf-0ad8-4dce-b542-6dcbd717f4d4,12932,13710
4e35be15-2c5b-4738-a1bd-4028dd4177d1,12006,12500
4e3c445d-5305-4388-914c-600838d675a1,14090,13460
4e3cf0d5-07b3-4ce4-b21a-7c0941f6f58e,13947,12814
4e3d63bb-30a1-446f-8d94-c72f1d94c80b,14441,14554
4e52cdc8-6ab6-4634-a3ca-b7f970699e48,12537,12893
4e5882a6-33b5-401d-a185-a3176bd257c7,11973,12567
4e6b6fc0-1761-4f57-aa1d-bb575fc4236e,12829,14949
4e7d0c03-7420-4161-bbd8-33c6a75d635f,12937,11454
4e7e7c2b-8a23-442c-a430-9fac7e3985fb,13611,12516
4e7f0372-94ec-4724-80fe-81b27e899afd,13571,13589
4e83d3c9-3d7a-4b05-b3cc-8bbef5533a48,14009,13741
4e856ea2-49bf-4581-9011-7fc77c9016a0,13552,13561
4e88f10d-9558-4d91-a343-9ff9acbeec7a,13606,14026
4eb4015b-f2d0-4efa-928d-85d55e8fc793,13942,13552
4ec09714-10da-4178-abe2-be2f511c5d98,12281,12954
4ecaf345-8d7f-4a8f-9097-5ac6bf5dd778,11433,11560
4ecb375a-683d-4216-9338-ecdce61b8ca3,12636,13468
4edf9c11-0489-459d-b5bd-e49ffabab8e6,14998,14430
4ee988f9-ea3a-452a-9d9a-788e0eca86c6,13918,13742
4eed386d-4d0c-4364-a6af-1b584af7bb99,12584,13916
4eeeb0de-e8d9-45a7-b215-30078c0efef8,14056,13563
4ef3b245-9489-479f-b5b6-98390cdb2a88,13187,13013
4ef3b7d2-dc65-40f4-86f7-5184e025b3c5,11533,12290
4ef71ff7-7d16-4d06-a3a8-334f191d83ae,12913,13149
4f0fe603-93ea-4bc3-8c3e-f86878f8dc53,13213,13176
4f2c900a-0351-45b3-a985-7c4f3f2844f8,13206,13821
4f2d0cab-3961-47b6-9e12-7c01451fd924,14302,14897
4f3409f7-0149-431c-9ace-ba3c7d546ea7,13819,12840
4f3c17ca-589c-417e-910b-6a42a0e00796,14017,13891
4f4deaf7-226b-4ce9-86e0-d84281842c5b,13529,13738
4f68383d-3149-4922-a1c5-d28350c1285c,14372,13196
4f6914a7-9997-4945-8024-1945fd9d7caa,11757,12321
4f6a4462-7266-4228-af63-e4eac9e18248,13875,13399
4f75cd3a-5374-452e-a565-9200f9a8b1b0,12718,12817
4f79edee-cbbf-4d32-b854-13c0949f87e3,11666,13678
4f7f14e6-e308-4872-a6e7-56071b6a65fd,12240,14107
4f820293-91cf-4595-a80d-a5e641adf3b1,13143,13313
4f95bb30-d646-456f-9c4f-7d18defc0ba6,14213,12530
4fa0a71d-de35-41be-9d3d-ea59cb59149b,13660,14698
4fa47217-781b-4e55-89dd-dfd0a503aaf0,11927,12134
4fb93d3a-6b8a-46df-a62f-c0f43018a694,14035,13841
4fc6e9b8-557b-41da-8760-eb98f1a458de,15468,13028
4fe46649-77d7-4c94-9aca-165a1ffa2790,12546,12760
4fe87097-77b6-42db-9b67-d13ce29f2ece,13705,11969
4feb78f8-096f-46c4-8905-0a0a9bc79cb2,14537,13966
4fefc343-ea4c-4cec-9942-de2db5ab8f27,13093,12762
4ff90c4a-d35d-4880-9ce5-a9c4eeb31d1a,13847,13059
500c218d-0ec1-4ff5-90bd-d5c4666d8bda,13963,12355
500f627d-8043-4c96-b669-d98f122dbbfc,13898,12734
500fb644-e664-4a91-bd02-217736ee05fc,12754,12730
50114c2d-2dab-4e82-8b7d-144ba1df3b3e,12687,13141
5017b742-5d95-44ac-af63-770d332dd4d4,13607,14493
501879d5-788d-4dc7-aa87-541b73eff634,12651,13533
5024fdd2-c612-45d8-a529-cb5f6328a424,12529,14083
5028717b-77f3-40bf-a4fe-e0403d8214ff,13298,12928
50298e1b-cb63-4ad7-af37-15cb58ed6c4a,15043,13696
503333bf-84c4-4c7d-a4b2-e82be1489a5c,13680,12738
5035043b-106c-4273-8600-2f8131a1fb18,13195,13720
504a8155-24d9-4387-9fe1-dd09fcb8af96,11815,11830
5056bd4e-5f3f-4524-8c80-8e596a74d63f,12681,13668
5057cc8d-8611-4980-81b7-840a49b0acda,12172,12398
506cd6e3-4dfb-430f-bb8c-7e99ca705fa1,13748,13067
506f95a6-dc35-4257-a6d3-5f705b1bd840,12118,11277
5070d771-d04a-4fb2-96a0-835c16105477,13076,12366
50717feb-f426-48f8-8fd6-b606a260e3de,12373,12781
5072124b-477e-4ac2-8df3-e9992fff7f40,12193,12935
5072a91d-6407-400f-ac88-1453df55befd,12582,12381
50859b81-06a7-4a6e-bb71-8c51b57ddee2,13495,14004
50aaf7ad-918e-4242-8806-d0db2d9d0a1f,13309,12784
50ac1180-097b-446f-9f71-d85b958305a5,13749,13644
50addc09-12ac-42c9-aeab-5dcf93c384fe,12863,13105
50b0945f-9ab6-4be1-8584-bc21d2b5cb5e,12892,12970
50bedbba-5c3f-4f39-b01a-2ee29ecf4dfc,13081,13426
50cfde28-4d75-464d-8995-a31ea9599db7,14140,14032
50ee91ad-175f-4887-a301-a9bc969d948b,12920,13917
50ef4aab-4f3b-43ef-9539-c1a3cb65bb3c,12868,12707
50f40bb5-9520-421f-817b-7e0a1bb3e770,12324,11293
50f884aa-3231-4826-81a7-58db9746d647,12235,12138
50f90487-8123-4a31-a7f9-d7ef454ca405,12691,12534
510887f7-218c-4526-aa67-047a327f1576,13955,15084
5116749c-0796-478d-aa33-b73d44bcf0d3,14866,13231
51233b9c-c5fb-4ee7-a510-216553758d89,13067,13289
51348ca0-dcbf-4457-b3ee-d3498107f869,13048,13296
51499230-bf95-477a-96f8-5f6548521ba3,13172,13682
51545a3d-2673-4298-9ecd-1778a8c49791,12998,13568
5160cce6-38fd-4328-830d-849bcdd2854d,14094,12755
516c7409-e02a-4149-a4de-380aaf7ddc92,13268,14190
51714eb5-0aac-4a0c-be9d-2d748576c9e1,12600,14369
5176f85d-9ffe-43c0-960f-e921d97ac08b,12321,13735
51815151-f6e6-4e89-bb2a-cd9cad68c6b5,13187,12414
519593d1-07f4-44dd-8548-282b8146af2c,14320,13464
519c25b1-e7c9-46d0-b5c3-26378d4f4841,12637,13749
519c8b10-ede2-4ce4-beaa-7bf1e88fa7b1,12694,13980
51a48d05-12fb-4581-98e5-c7086f6475f4,13311,13087
51ad18ba-2573-4ebd-a064-f442a9d7afd3,12983,14430
51b34e2e-34d3-4d53-88f2-a5d3da48084f,15085,14652
51b54828-6311-45f1-8893-30cc7179c5b1,13275,14307
51c04264-6cf5-40c8-a938-56a3ad26e0d4,12673,13774
51ccfde8-96bc-48be-a79b-561c3b6fa91b,12744,13265
51d5d0db-74ea-4b7a-83b1-f172739a4e96,12944,10540
51db5278-35e1-4aa5-89e0-fbbb301309a4,13229,13399
51dd2e55-b508-4676-ab38-dcc4232f04b1,12712,12861
51ec51be-3c9b-4f5b-80d7-c14b35fc2c76,13625,14738
51fd122f-15a9-4b6a-b2f5-d64d840813e9,11871,13109
52034137-3f8d-4d40-9946-02de39cc4522,14409,12668
521040f2-40c4-4386-9b5a-62751dea62e6,14548,13435
5211eee7-b942-4e9e-b449-e930704c6697,14477,14244
5218d057-c6e9-4cdb-90a0-4fb2c552f32f,12084,13674
522c30f1-23cc-4e3c-8d13-e07438321f6d,12720,13273
522d7f39-6db6-4ad1-8592-e4d016e260cb,12948,15216
52372192-b255-4eef-98f7-977cd8dc13a6,12566,14733
523817b2-16f9-4fdf-a580-ce4e206e77c5,13282,13715
523e9c73-df39-4cee-a136-f7e10e363af9,12334,13651
524ddde8-bde5-477c-ad6a-a720455bb9b8,13484,13038
52543ab6-7718-4b2f-b187-3c63ad7b6e40,12077,13735
525b1441-2a72-45c6-87e3-5d7eec434b76,12628,12750
525cae9b-fbc1-4ad7-b0f5-f616a98be3de,13188,15013
525cc352-bd84-4b54-a349-a746f6541a41,13367,12756
52616fe0-65e0-4639-911d-c91783c7969b,13618,12793
526a5115-4cad-40e6-b0c7-a224b8f1951b,13027,12600
527df421-ec1a-4638-8ff3-852f32ada1e5,13301,11781
527f9fdb-47bc-45f1-8ac0-f2c59264ade2,13871,12656
52815f02-3b57-4eaa-9e90-008f82eba6ef,12837,12726
5285d630-0821-4c41-9880-e3ee8d023ad9,15753,12868
52896a9b-a742-4401-a4be-72cf8546e313,12730,14035
52a47a5a-12ec-453c-9459-ad35e52037ce,14797,15344
52c6fbc7-21e4-46f6-9ce2-5c46dcce8b87,13116,13058
52cb5ea7-884a-451e-b180-e728a2017a93,12826,13735
52cd79da-c49b-43f4-b3c8-be225508afec,13586,12682
52d549ed-b2f2-4de2-872b-f30c13efff70,13997,11974
52dca351-cfbe-45e1-b7f5-e88356bea785,13301,12910
52f52ad1-4d53-437d-820d-671b57cfd5dd,13336,11647
5305cf34-aff7-412c-9f4a-ce0418bf1a47,12498,13877
53078de5-5aa0-4ee3-940d-8381373157b2,11764,11838
53244da0-6f4d-4a9f-9c6f-bb72c9fd8e67,12898,11267
532ce19c-080b-44a0-8c21-a3a2fc783fdf,13186,13179
5331991f-3313-48c2-ab03-7813adea809c,13618,12832
533c8eef-b74f-4e8c-b00a-c8f6cdee382f,12564,12150
534db5ee-b420-4e4b-936d-e6e6bc4c8b08,12359,10643
53582225-7e2a-407b-8b65-de8b3738d438,14818,12610
53593ae0-196d-4d04-970e-08c402dd1360,13466,14234
53598c73-300a-49aa-ac20-b7100993684c,13817,12456
535d6e39-2179-48eb-947e-ce9905a9d23c,13453,12716
535ef0eb-8cf3-457d-8241-7a0ac4c65176,12888,14333
5369718d-6967-4355-8183-9b430ebab93e,13227,12283
536d9731-8454-4767-b42a-9c1d43cd6797,12847,12811
538231cb-b725-4794-b4dc-105c4dfab861,13464,13191
53982e2e-b270-46a3-ab4c-13dde1e66cd9,12983,13441
5399278c-0dff-4b22-93cf-2ed67e90b8d7,13548,12723
539c7072-a10f-471c-91bb-e1072d266d2d,15328,15393
539f6975-88f2-40ea-8d22-4b500370e971,12794,15678
53a0d911-d003-4e04-adc1-81322aa419da,12057,12367
53a5673c-0d7f-430d-a6e5-c75eacbdca8d,12511,14152
53a96061-57eb-48ff-b64f-ce3aee6c5bfe,12798,12861
53ab273e-e321-44ec-857d-abf1c5a79a36,11818,11207
53aee1a1-97cf-41a8-88d2-479f18bc1375,13223,12427
53b4a30b-8ab6-4ff3-b53b-b3e43fa29547,13343,13509
53bc3e40-3fe0-4151-93ff-a18005fb5682,13658,11293
53cdb5b3-c863-4f21-bfe2-46985c66f224,11900,11892
53cf72f9-872c-4c2d-b11c-5f1e2794fd43,13550,12176
53d48263-f3c5-47cf-83ab-1ea05f197836,12567,13303
53d92262-3056-40b2-86f2-cc6066d508f6,13468,11903
53f23374-c3e4-4fab-885f-ffcc2d988445,13943,14046
53f84da0-0245-4789-9371-8b1339b95af8,14003,13149
54017db5-23fd-43b4-a5b2-4c2840b38051,14106,13346
5404b8f9-183f-4fed-b029-25299ce0be0b,13685,13185
540598d8-ad88-4622-8851-41559966d2b1,12750,12606
5413fab2-ff38-447c-bb80-59761c5ba9ba,13284,12548
541b822d-c26c-4c33-b020-b9100328934e,13354,12672
54285955-6f97-4193-bb2a-da1acbcd5cef,13349,13323
542e70d9-b0cc-4f3f-bfad-f793ad6c265a,12449,15034
542f12d8-402c-4359-8006-f334f788d2fb,14001,12849
5438bec1-7314-4d49-82cf-e86ad95a9d6b,13743,14777
543cf798-1c60-4dd3-904d-0bcc46f11747,13840,13121
543f5855-f378-4b80-809d-b1459aac8a3e,13737,10521
54403742-f69a-4c05-949c-69ca2c1ef55b,13721,13241
54591242-52fc-490b-be72-0693903a9fe1,14359,11785
54670ef4-ff5e-4170-9377-53dedb38b50f,13335,12912
54698182-da71-43bb-946f-334f76e6bfe8,12698,13417
546f8955-d7e7-4d8b-8dfd-7afe5df0213f,11474,12178
54720b3b-8ee9-48b6-9d61-690aa680b0b4,13633,12583
54729dbb-aed3-4975-b989-0271e40138eb,13778,12375
54765e3a-bc63-4d0e-a76d-27acc1ad4923,13874,12957
54788249-f2ad-4d90-bbed-e3e0471677ab,15374,13996
5483df59-8402-4c46-9221-5628fdcce51e,13435,12877
5493de1b-c97d-4859-8c0a-24a816fcc155,13506,12859
54943234-3377-4060-a95f-f69a342b8cef,12480,13863
54957a3f-db00-4722-84cb-3cd3ca662f9c,14572,12823
5495fba6-e45f-49e0-ba7e-e8d4d3157f15,13470,13613
54a6739f-7b1a-4e88-9086-368fb50b9455,13340,15938
54a92673-fbcb-4441-897d-049cc0402018,13599,12529
54b0ee73-49be-4b23-8dd3-9255fdfd7beb,13508,13245
54cb02b2-e7a0-43bd-834f-33bec0cd215c,13736,12963
54d5146f-86e6-4bc5-827a-0d098e8f0b9e,12962,11564
54ebffb9-10b4-4bce-a51c-f0c6ad4c1d81,13631,13139
54f8fa7e-ac60-421b-880c-2b6ff5d12779,12781,13063
54fbed5e-33f8-4f16-92d7-7f00e8dda7ba,12115,12577
55015ee6-8fea-4a83-8ba6-b433ec301392,14167,12110
5508413d-1ff7-42e8-a4a2-ce2592ce9fc3,12636,12652
551de07c-0e11-4f64-925f-36a553fa555b,14126,11591
55292e3d-73cd-4235-9062-d2d1987e9c99,13169,14698
552b89d7-dd0d-41ed-9159-cf57472d60fc,14299,13397
552b9250-1543-4f4e-abfd-7af4782655fd,12397,12867
5542194a-9ae1-4e77-afc6-75bc1cd94d7f,13193,13411
5553a325-9d0e-47b6-b377-012469127b5c,12699,14122
555efb90-864a-4b65-92f0-990783a3505d,14827,12622
5560368f-7e29-4eb3-969b-9dde6999537c,13440,13227
5575162b-044d-433d-b138-c83a84e3487d,12987,13860
5576b455-c4db-4081-a247-238512537814,14697,14431
557e9816-efb4-4cc3-98a7-a9d628600a14,11393,13430
55885a46-8012-40fe-8695-cdf51f412389,13572,12628
559d88d0-6773-4ab4-8c13-082821d92a7c,12240,13959
55a7c40c-59d9-49b0-a39b-15fc63cb2b34,12651,13154
55aef3ca-c752-4148-b602-211c823f78e3,12307,13949
55b430c1-f265-42cd-b401-3a39ffe94268,14752,12605
55c2792f-752c-4445-8f74-80daeb82cf39,12969,14096
55c2c4e3-3468-421b-8491-dc38930e1d83,13651,12147
55e05cc7-6e39-4d5a-977d-34d763d1a098,14020,12876
55e550c5-2580-4d04-bdf7-8ccd55136c8c,14385,12646
55ea504f-bb3f-40de-b699-ee663653864a,12608,12972
55f12abd-398b-4ae1-8ad4-1a7b1cc1afc4,13857,13225
55f5aa54-756b-4054-bb85-eea3698c2455,12144,12932
560d1f3e-b0f4-4a01-9560-fbf1cfd87ee2,12190,13018
560d786a-c1ca-4470-8dfb-9dc42328565e,13100,12428
560e8fd0-5a8f-461a-8011-8993f2f6767c,13710,14335
56153257-86b5-40ce-8ef1-7976430f6232,13854,13384
56172a19-d383-4c75-8041-b15cfe6a8593,12115,11791
562b1367-176e-4343-b160-5aee59ba314a,12978,13363
56348339-2a63-4a84-b23c-9370729321b6,13534,12743
563a60bf-2d96-4e08-99ee-787dba3fbc84,13275,13363
563aa9cc-9805-4626-b44f-8eda73c1a09f,12881,12728
56564b4d-fb14-4fb5-a3f6-bccfc01f293d,13691,13318
565e45ed-f5f5-49fa-a38b-2781517463aa,13494,13422
56622f00-48f7-4103-bdb5-f9e1103305fb,13845,12443
56708776-1852-44ce-bfa7-2b8b275ec303,10954,11270
5675473e-6bcb-413d-b04a-64279c753c86,13774,13007
56765f6a-9598-4843-b4c1-9005f8f06df9,12283,12613
56789310-975f-4c4f-8a2d-09985d7a8b25,13649,12217
5679b759-098d-4b00-8acb-6e4bee026b18,13924,12092
568652e9-d7ce-4d86-bbd9-af554e98f968,13148,14065
568ed5c7-2db9-430b-be2d-bcb7a281b77d,13814,12996
5692236e-170c-4f74-beae-b3e4a576d3d8,10996,12500
5694315d-2f9f-400c-b86b-305c3a5a3435,13757,13470
569e8b64-9a03-44f7-80f2-33038cb117a9,12912,13659
56bf5374-1a0d-43fb-a91c-2e25ab715e94,15521,12582
56c0674b-59fc-4372-b14f-7ce8f245514b,13692,12579
56d32059-d3b9-4eb3-86c6-d4b1a17cd361,13251,13326
56d70475-9bd1-4fd0-8aa0-d6612c000a8b,13359,13070
56dd7de6-8931-4655-9715-1d297d63e226,11338,11639
56e4e184-7ab2-4fad-a8dd-abdf522a3cfa,14717,13839
56e57fdd-c4e3-4938-ba2b-a3f552d349bb,13593,12758
56ec9c89-3649-4782-a62f-d27263a8a664,13068,12827
56f054ba-8b4e-4574-bec1-04ff63bc0a85,12648,12273
56f8edc1-995e-40ef-913c-ac90835d4869,14248,12586
56faf1f2-80f5-4bda-a4cd-a5f57374f90c,13088,13383
570a7c80-cf29-44cd-a893-ee7e050f94ea,14654,13509
5712da1d-994f-4f27-bc94-1abd7239c8ef,11735,13920
5715607b-a408-47fe-bc2a-acd7ec077fc5,14089,13576
5718e55a-8f73-4e1e-8f4c-2ef5efe17800,12282,13400
57344a15-27ab-49fb-93a3-146b75e44970,12967,13738
573ba02e-c637-46e5-a21f-6e109db8ced0,13479,13123
5748953d-1056-40d8-b40d-b634f42e239b,15119,14432
574bfe64-be5c-4e90-91eb-b15960fce7aa,12905,12648
574d1717-02f4-49bb-8a01-2d98f876510a,12160,12483
575415bb-c705-4864-82af-c2af337a7a2c,12610,11850
575fbeaf-5637-4187-ab90-fec2132b35d9,12114,13913
5765b83b-fc3f-4721-90c3-1c55eea5d40b,13764,12845
5774a8b8-bc5f-41a1-8bfd-9abecfef9099,11882,12152
577b335a-3dcb-4829-a146-8e814a9f2943,13388,12715
577c3c27-1fdf-4bfb-b8de-6c9fcb801fea,13930,12329
577ca7c5-ed77-42b7-a9c2-4a7a05cafb26,13658,12940
57841d3f-019c-42a1-94e5-6bdd01595ce6,13889,12765
578a6625-d374-49a3-bdc7-2bf473b1428d,14122,13583
578e42b4-6401-496a-bec9-ee9fedad0195,13470,13462
5794116d-d388-473d-9378-4cf4059dbfbf,12569,12494
57aaa63e-7d96-4924-a65c-82afc5564f16,13201,13155
57b0c8c7-c0a2-45ca-9481-71ea14698724,13657,12901
57d65120-0419-405c-a150-03826c7bc688,14610,12545
57df695a-63c4-4e9e-9fb6-3b4560346f1a,13237,12943
57e3beb0-77e8-4476-a8dc-23cb31d48282,12277,13526
57ec0fca-8fd5-423b-9713-08f2a6554ecc,14562,13222
57f58393-e236-4d9b-914d-032538533c7a,11607,11435
57f9f174-d658-4b81-9deb-eebfe5cedb6a,12903,12025
5802d014-a7ea-40ab-9d30-8e7b6c01912e,11666,12829
580ed663-768a-4ed4-b0d5-cb56623904ea,13242,11750
5815cf87-38bb-4617-aaa9-445537a73fe2,12694,12700
581d02e5-835d-4aa4-8ada-6c9825917799,13998,12340
581e99a0-6175-451a-afc9-5693dfe1a5b5,12585,13087
5826ad03-6fd3-4a35-a556-53f2732a26b4,13963,13562
58287926-f430-422d-9c56-6c11f719d27a,13885,11987
5838e3c8-94c2-4a88-9dda-d9c317807df3,12267,13192
584124b2-3a20-4b04-bf8e-e4cc7cd2ece1,12447,13746
58464237-d0e0-4ae1-bbbb-27fbecec6dda,12951,14492
5848f865-181e-486a-bf0d-d813ebf32e0d,14265,14496
584a651c-5ff4-445c-9b82-b0e7ce7959a6,13205,14583
584df7d4-368d-454b-8e02-18c8cdaace8c,13113,13081
585bdedb-5380-40de-9c08-40afce22bd40,13184,12172
58625bac-746d-4de0-9c0f-0dddf6906f12,11008,12598
5875c280-8e6d-4ac0-940c-fedf62bff29f,12117,15185
58872589-79c5-4793-89ce-59ab697240fd,11814,12838
58889156-50af-49c6-852c-fe6d8232e9c5,13911,13951
5888b885-be80-4a53-aed1-586061d9e73c,13597,14412
588c8ca9-711c-4bf5-85aa-fd0890af5aab,13882,13680
58921b0a-cff3-43bb-a745-2e52ee9c2bb9,14611,12719
58955418-30b0-489c-b121-d504806ae5dd,13389,13730
5897715a-ea72-4929-8a80-657b34f873ed,13182,12750
58995371-5b49-48a2-953a-9aee7d654992,13607,12969
589e9079-6711-4cc6-bc72-632cb94082f3,12734,13341
58a38df1-4398-406f-ad63-9c3655544c04,13462,13865
58aa728d-5d12-454f-9c4b-ca5e8ac7e4c9,14151,12834
58af9305-2ce5-48fa-9787-c617eb988cf8,12409,12891
58b6a3fb-6abd-43f1-bffe-78e1f69cd92a,11892,12421
58bc57f4-9353-414b-86e5-2f098f6fa59f,14105,13904
58c00756-2c1e-4dc5-ad86-0226f2925674,15045,14355
58c3119b-ee2d-4c80-8c62-100eddecb2fb,14295,13506
58c7295f-82a1-426a-b042-210ee0f0287f,14061,12946
58d29fb1-a4fd-43aa-b7ae-8e19d674aef1,13528,13329
58d65cf4-bb2e-4b85-8b6b-49cf40179808,12478,14213
58d87059-aa1b-4dcb-ada4-76063bc353c1,12884,12713
58dae71f-ef1f-4e26-8305-54f5c5192c44,12934,13324
58dceec1-5cd2-4f8a-a583-c95efcd006e6,13554,12987
58e0d1cf-50bf-4559-987a-e428c0cbd750,10577,11299
58f8f6e7-ac82-4074-86a0-bcf14f5867db,14268,12300
5910787c-5bb2-49bf-ace7-247be6b8e976,11650,12993
5910d3af-78c9-4433-8815-6011281acddf,12882,12767
591832c1-d562-432d-a278-cea88558865d,12658,13329
5919feed-3c69-4575-9fbd-6cd64e0790ab,13988,13562
5938a04a-5dba-4870-a14a-c5bae76d9abb,13463,12588
593f4831-d3e4-47ed-a093-1ff47e69aaa7,13565,13325
5943710e-4fbc-4bf1-8c5c-c87c8a9896a3,12386,13877
5943c1ba-82ba-4f9d-9a43-06e1301a7a44,11254,11326
59495fec-f6d2-4bbf-930c-23092c3393ab,13299,13276
59593b26-ed4c-43bb-adc8-ba9f859c7d35,12167,12947
595b7e21-3501-4dfd-afe3-73f5b834a14b,12771,12932
595cf840-f045-41f4-80a5-d0b3168d4a82,13302,13831
595db666-9811-41ec-8dd0-cca92631c176,13429,13136
595e9eca-b7c2-4d12-80f3-a0e841d88c52,12855,12387
596530bc-859b-4038-a4f2-b7a86be4827d,13711,13466
59661405-d82a-494e-a96b-0b6a6ce3cb33,12402,11997
596f5d2e-ac4a-43c1-a43c-589059fb009b,12064,12618
5971cc20-458e-45b7-97d7-85675cd6fce9,13016,13806
59881ab3-98ef-453a-b93b-651cff6c705b,11881,12982
5989ac22-a078-478b-8ca3-182476b49c3e,12085,12640
598be232-768d-49ce-87a7-c6b59911817a,13481,13436
598d6563-b1c5-41d7-a26c-b9d72bb268e9,12425,14628
59a66e87-5fd7-4736-aabf-a30831de3e8c,12078,11986
59a6d0b1-b7ac-4560-ab74-bc6345017146,12438,13828
59af6d55-82c6-49a0-9c2e-0888c53eecb0,12609,13256
59b096af-507a-4717-a25d-6f530f365b9a,12745,11820
59b9b52d-868d-45ea-943e-d75db3b04229,11532,11359
59bd1798-7f44-4669-98e2-6a9d32a8d42d,13057,13279
59bf780a-6315-440a-8421-3e868e9d56cb,14358,13832
59c239ad-1b48-4c23-b190-69cf87ba4dfe,11100,11697
59dc1ae8-03d8-43b2-b386-25248f76e760,13122,13018
59dc6cca-e320-4841-8af1-e03ea6aba4e3,12756,13952
59dc8da7-111e-4d7b-b790-bbe3c88df229,12460,13315
59e3581a-2a88-48e3-bed2-b10612912ac5,14118,14476
59f17e00-156f-4a02-8047-2f8779cd0f7a,13054,13806
59f8c9bd-233b-45bd-b56b-c1d82b27417b,12165,12017
5a0a9529-9851-4aa7-a331-31d9dad544a9,11416,12892
5a0b07eb-a54d-4dde-bf95-3e71e03e8596,12996,11719
5a144cac-6e94-41a4-aee0-0d3d94101bef,13074,12549
5a149d02-e083-4f76-9c60-daa38443d377,13442,14121
5a15206a-9481-405b-b9ab-f0bb40f7598c,11963,13913
5a1578f1-4950-4124-b8d3-2d21893c2a71,12536,13103
5a159e52-4e87-4cda-ada9-0c4932c7722d,12436,11808
5a1bda6b-f01f-4771-a95a-3dd35f68465a,13685,12874
5a1cf411-306a-40e0-bd82-04ee27bc5d85,14453,13246
5a22dd12-54f5-4e71-bb35-9127856517d3,14912,12670
5a2d4f14-a512-44bf-9cfd-29d3d3af88de,12784,12865
5a2db4bf-2f86-45a4-bb9b-956f41818feb,14947,11890
5a3bbb80-9da1-4fd3-a6e0-628cea867cfb,13812,13926
5a4694e1-f4b5-40db-a5a3-b70085106800,13003,13186
5a4e5d73-1fbc-4da4-97f1-4fcfefa0a5dd,13124,12347
5a5d41e8-a16a-455e-90af-0f34fa7cec1b,12431,11888
5a62e1a9-6a7b-442c-8137-84a6d794ab92,14257,13475
5a8ffa8b-9947-44f5-9d2e-07acc94a7e5a,12222,12003
