,monster_name,time_to_dist_monster,game_id
884,bDragons,8.835,6bbf0d80-3667-403f-874f-1539d61fb4c8
885,bDragons,9.401,98a8164d-fddc-4df8-86a6-7f735949e35a
886,bDragons,8.482,2a57c618-306a-42df-ac24-085b52d71974
887,bDragons,6.274,e93256dc-c7ea-458d-8839-39f14367067a
888,bDragons,4.091,6cb2c2a3-48e6-4370-bef3-1228f8bf0905
889,bDragons,6.265,1a286377-a742-4684-95ab-ca257d3c01e9
890,bDragons,9.43,5483df59-8402-4c46-9221-5628fdcce51e
891,bDragons,4.105,92bc9db8-2ac6-40c7-8b90-2f887ba83c35
892,bDragons,7.081,a8acf563-cf7a-4d75-b46d-a6dd3fe20288
893,bDragons,7.477,5bad63dd-cf6f-4ceb-bca2-ec426f6498e5
894,bDragons,6.033,6f5b14c8-9472-4271-bee0-5761716b5f19
895,bDragons,5.947,f0573d88-41f1-43bb-ac80-d0027bae108b
896,bDragons,6.762,5a2db4bf-2f86-45a4-bb9b-956f41818feb
897,bDragons,7.988,ed5f1c48-6368-4443-bb38-e35ea1694619
898,bDragons,8.47,e04ed84d-929b-4f0e-a769-e7bffc2b5162
899,bDragons,8.427,78eb23b3-eb90-4e1b-8c1e-8c81f281564b
900,bDragons,7.404,5b000c90-cf0e-4416-a0c4-1722c0b83c9c
901,bDragons,6.241,7fbacd6d-640e-4c32-b02e-1eca937a5b7d
902,bDragons,5.382,a7f39280-11dd-4ac8-9ab3-bc472a99fbe5
903,bDragons,10.714,a11088f8-bfab-4fe6-a765-454e8318f874
904,bDragons,8.771,2a7e2cb1-5ac2-4ea2-bd18-0b261e43345a
905,bDragons,10.984,0043fd49-2f53-46e1-8bce-f4da7a46212b
906,bDragons,5.44,81869202-f843-4c22-8792-3f015f989679
907,bDragons,7.946,b91db949-a5e1-4d38-ab0c-5826c53626a1
908,bDragons,9.658,c028c7a8-5cd7-42b3-b80e-a7f8feba4722
909,bDragons,8.016,4483a6d9-17dd-4bec-9018-16e1a98fc8d9
910,bDragons,10.56,f0f44492-964a-4a79-8885-eb1748d01304
911,bDragons,10.244,dc4ab5fb-2d46-4ed0-b978-1b55a1225997
912,bDragons,9.97,f932b325-e596-466b-b0e7-885ca59c8bdf
913,bDragons,10.074,9ba4f50c-22ff-4f25-a716-9dc890fa4bcf
914,bDragons,8.298,9be3909d-d735-4a5f-8eb8-5c3009839062
915,bDragons,10.183,289427e6-7e4d-48b0-8313-419ad4d5c6e8
916,bDragons,10.518,1eb608cb-6dc8-434a-aaa4-9dab01375779
917,bDragons,9.799,abd9a100-93a9-4950-8981-8592665a57cc
918,bDragons,7.108,82bd2a12-eda6-4c91-9954-3b08f4607d68
919,bDragons,9.341,957c1ea1-d2f9-414f-871d-08f8221d2384
920,bDragons,10.901,0f1f7a59-7adc-425e-a49e-3971dea68996
921,bDragons,10.407,22feafa5-29be-42b0-86f5-7f0b81db29bc
922,bDragons,9.69,6532f7be-17d9-4563-9984-5ffeba805be0
923,bDragons,6.361,57d65120-0419-405c-a150-03826c7bc688
924,bDragons,8.281,b687f923-eab7-44fb-bd3b-1cd8803704f3
925,bDragons,8.05,c729b2a6-4806-4a69-8fb4-074165cf4897
926,bDragons,8.927,8636baa2-efef-483a-8c0a-7eae571bdfbb
927,bDragons,8.936,faa29a79-dfe0-4b59-b194-7fd4a7db7b9a
928,bDragons,9.701,dba592c3-a43c-408c-ae09-a52df4908554
929,bDragons,9.986,d399ec61-5f6c-48a2-9c0f-e564ca66d5fd
930,bDragons,5.651,43cefca5-ac0d-4fea-bfed-b1ebf97d7197
931,bDragons,9.396,6a1871c0-09cb-4aad-ad98-50759a16e8e6
932,bDragons,9.957,67add6ef-213f-4848-9257-1c19ac222735
933,bDragons,9.247,017d27d6-3199-4192-af20-5aa56400b5f7
934,bDragons,8.545,a219d3bb-5c68-4d7e-964a-b99d4e4d1672
935,bDragons,8.972,aa1969b9-fc90-4303-bd53-dc1efaacb304
936,bDragons,6.826,63feb52d-770d-4e98-8185-23a2b2382364
937,bDragons,7.872,967190e9-be0c-42a4-8f8c-fc7673f8e4eb
938,bDragons,8.413,3e14d52b-f710-4f46-b458-f023394ccb48
939,bDragons,8.82,e99a57ac-0539-4c08-a6f0-041b39c808b7
940,bDragons,10.087,033a21ac-cfe3-4a0c-af07-acb4bb08ca6c
941,bDragons,9.851,2a809ee5-4aeb-4fff-a744-9269daffbf8d
942,bDragons,9.776,59af6d55-82c6-49a0-9c2e-0888c53eecb0
943,bDragons,7.769,8e77ecb1-17b5-413e-b6d0-81b04c990e00
944,bDragons,9.201,e3c52c55-781d-4ae1-bb4f-0db7b0d805e6
945,bDragons,9.172,4db597e5-3532-474a-b278-a711b5899e0c
946,bDragons,9.079,cc7df7a5-b44e-49db-9224-b94e422df700
947,bDragons,9.603,eb095366-a100-4e3e-b5ca-05568b64d796
948,bDragons,10.105,4b27a9cd-2f2e-4744-80ff-e48daeb5c0ab
949,bDragons,10.091,929b372e-ed21-4712-9a32-0d25dd149ad4
950,bDragons,10.046,d57c7f65-46a6-42cd-a8ab-cd91b94a142f
951,bDragons,9.057,831f4086-1784-42bd-9719-207a504ace6c
952,bDragons,9.427,dde1d9ad-b223-42da-948e-f6b1f74adab5
953,bDragons,4.643,37f4cef5-6dbb-4de4-8c1f-02fb2a913ccb
954,bDragons,8.11,ff22d1fd-ecf7-4ec6-9325-1e95027ddaec
955,bDragons,9.905,2257d5dd-7217-4ce1-84b3-984c8c79c935
956,bDragons,10.08,1b0b1a47-19a4-4eea-b9cc-683ada5dd602
957,bDragons,10.104,16c5dc96-25c8-49bc-a74d-6a7f4cc2cad6
958,bDragons,10.361,05fcd0f1-7971-486d-a6e5-ce892414bb6b
959,bDragons,10.21,f64919bb-59df-4fe3-8604-1ae0848fea25
960,bDragons,9.859,0fdaa90e-2850-49bb-98a5-18baeabe217e
961,bDragons,10.516,b0745e72-696b-49ad-95c2-755d42acc04c
962,bDragons,7.279,11483366-386e-42f8-b274-56f5813bdc67
963,bDragons,10.73,4fc6e9b8-557b-41da-8760-eb98f1a458de
964,bDragons,8.038,151748b4-f40a-4656-bdf3-aba6e98cc371
965,bDragons,6.415,7162d3ec-9889-48cf-b880-a918b5d77a08
966,bDragons,9.802,9435c936-a4b5-456f-a311-a8dbcc1bdaf3
967,bDragons,9.243,a004938c-30fb-432f-b7bb-ebb5794b8e3a
968,bDragons,9.306,efea5cc6-bfb7-4220-bcc6-0a02d0448ec0
969,bDragons,10.198,e6eeebce-dd30-4c7c-a606-0f3878158037
970,bDragons,10.623,8d4fd582-fdf9-4e82-ba74-6dd3f927d0a9
971,bDragons,6.468,3d0680f7-2323-4adc-bbef-52662f22668f
972,bDragons,9.052,a839ae3d-7850-45e8-854c-4c8fa68aaf60
973,bDragons,9.551,f36e2815-bbf7-48b8-aeb2-5d9154e35eb4
974,bDragons,9.15,bb412b4f-5d0e-47a5-a8aa-97bb5bf70271
975,bDragons,8.275,48d74284-a7e8-4957-8466-e4c20491c606
976,bDragons,7.155,0a599a50-7052-4f68-bed3-154943cced39
977,bDragons,4.115,7bdd6ccb-ff8f-431b-81ce-5774fae41db8
978,bDragons,9.259,0db99b28-0658-43ca-bace-c8d5b40b1232
979,bDragons,8.793,798b9665-fd93-44b7-94e1-f4c572f2fba2
980,bDragons,9.855,739751ba-b0bc-4f0e-b93e-a7785ac993e3
981,bDragons,8.797,df6e8d85-8962-4cc4-83a9-9ba78373bd4c
982,bDragons,6.874,e730278d-0d4c-48a9-b175-41ef23a7a5b4
983,bDragons,6.765,641aeef6-360a-4cc0-9fe7-07a1698bb3a6
984,bDragons,7.59,f5cd797c-36be-4ce4-86ae-cabfbae72db3
985,bDragons,10.216,c64ef1f6-c177-4db0-9296-d66bbf0cb8dd
986,bDragons,7.128,30c515bb-60fe-4b8e-9b5d-1c8aeafa6599
987,bDragons,5.716,d488e243-356d-4edd-b44c-a56fbdc391f5
988,bDragons,7.178,7530bb66-b3af-4659-8fdc-37dbb3858a32
989,bDragons,9.878,8370f543-4013-4ef3-b7e9-b4ca36d079f4
990,bDragons,9.0,17642831-a8d6-4d89-868f-42dafa22bbf4
991,bDragons,9.258,9ac3efec-d729-41b8-b43c-bb45394e87e2
992,bDragons,8.648,3f13f44f-9dba-4e82-aab6-3e5114585ec8
993,bDragons,10.851,ea0ff65c-50e5-401e-bc2f-92c3a65ca866
994,bDragons,8.831,0285f015-b044-4a6c-91e1-84e2b0aa215f
995,bDragons,9.153,34898330-7fc7-4a29-b34c-30356cb80ee9
996,bDragons,8.808,f2470b6e-637e-4c36-afc0-87634374ebf5
997,bDragons,10.948,177294db-8d51-4590-951d-2921b2c04852
998,bDragons,8.53,7fbba437-ebde-4dea-820d-e3c69b1f4209
999,bDragons,10.437,8bdfc7b4-2b01-4948-9b99-9870b1b57fff
1000,bDragons,10.331,f6e97a49-9433-4921-bb48-df45820786d9
1001,bDragons,9.779,fadd7a1e-6ab3-40be-b1ef-91bfa5e0c75a
1002,bDragons,10.418,79be52f8-2e9f-4bb8-bf3f-cba0feb5afdc
1003,bDragons,10.03,7b44198a-5671-41bc-9866-cd962f100777
1004,bDragons,10.857,36bea89b-108f-4b41-b93b-d2d3def77607
1005,bDragons,9.478,8337d01d-2ade-4e7f-9430-295e5283b0a6
1006,bDragons,6.676,60925971-dab0-4fc9-a2f9-582165d5bca9
1007,bDragons,9.248,58dceec1-5cd2-4f8a-a583-c95efcd006e6
1008,bDragons,9.65,f6e1ade5-42aa-4d48-aff0-23818b3eee26
1009,bDragons,9.055,4df0d863-e2bd-4a9a-85f4-01b6966971f2
1010,bDragons,7.244,7cfb46f6-97bb-44b3-b95e-9878f7dd1222
1011,bDragons,6.391,1f44d0db-ae80-4d30-883e-3de701a89b4c
1012,bDragons,10.5,2aede88f-7c6d-4b42-927c-3c9747b658b5
1013,bDragons,9.64,0a0fa9c2-7446-489a-86e9-831600a4703a
1014,bDragons,9.52,c9113a22-8890-4e1c-845a-56d25440b766
1015,bDragons,10.625,90f891dc-92e8-4408-8518-51ff3c66a35b
1016,bDragons,10.791,0024055a-f824-4a82-818f-22443bd2e080
1017,bDragons,9.556,5c66be85-654c-4c19-b752-90fdcff309df
1018,bDragons,9.722,d88d5552-7f0a-4117-a3ca-59c553930453
1019,bDragons,9.552,58464237-d0e0-4ae1-bbbb-27fbecec6dda
1020,bDragons,9.744,84275abf-6dba-46e2-a904-25ad393d4523
1021,bDragons,8.376,4b07bb64-5bd7-4023-ab00-82f039c3e948
1022,bDragons,9.141,8ead8331-8252-41cd-9b24-c98a2615e66c
1023,bDragons,10.317,9bcc78c8-a86b-436b-941c-b07abb508b8b
1024,bDragons,10.61,50b0945f-9ab6-4be1-8584-bc21d2b5cb5e
1025,bDragons,9.848,9b97e91d-1dc6-43ba-bff9-15ed3852140e
1026,bDragons,6.831,3f95fbce-4138-43da-ae18-653cb91ba514
1027,bDragons,5.314,96f3c5f1-98a9-4dae-a49c-cfa6746eae43
1028,bDragons,8.269,3bf52a59-f27b-4abe-9678-2a2ff0854c8b
1029,bDragons,7.401,088f8b66-105e-423f-af8a-ee8653108f1e
1030,bDragons,10.456,dfb2e534-cf71-487f-90e2-64cd126df6e8
1031,bDragons,6.417,52dca351-cfbe-45e1-b7f5-e88356bea785
1032,bDragons,9.94,d6f0fdb0-f5e9-4445-984a-c4354ebf70bd
1033,bDragons,7.517,4399bd89-4e89-4bd8-a356-36ad5de66085
1034,bDragons,10.132,c2d03dcd-e6bc-4d20-ada6-859039905726
1035,bDragons,7.914,f1a7e0fc-db88-44f6-b052-0823b878bafe
1036,bDragons,8.323,5f3bd050-54b0-47d8-9084-036c0a7c6c43
1037,bDragons,8.39,e03a9dec-f683-40df-ac8f-3705ea13c99e
1038,bDragons,9.603,e5598c1d-8c85-4c3d-b05d-a5411e7e8fba
1039,bDragons,9.255,2280f270-5978-4470-be1a-752e10b5ec0b
1040,bDragons,9.516,cd8787e3-e815-4337-a172-0122002528e6
1041,bDragons,7.03,383873e7-cf78-4a33-9f88-f7e58c5f763c
1042,bDragons,8.92,a75809be-693a-4573-8213-4d37178fd83f
1043,bDragons,7.895,91861dcc-4617-4c0c-936b-2e14d8776de9
1044,bDragons,10.24,8b6f232e-8ce5-4819-8c99-367d2c1d959b
1045,bDragons,8.877,56f054ba-8b4e-4574-bec1-04ff63bc0a85
1046,bDragons,10.591,aaa1b1f7-aeba-4da6-a5c2-6760f0677cf9
1047,bDragons,7.638,19675cf8-2129-4018-ae7b-a168f3e4fec9
1048,bDragons,9.899,525cae9b-fbc1-4ad7-b0f5-f616a98be3de
1049,bDragons,7.914,95d5a632-c3d3-4c06-861b-9d1cd157e5ec
1050,bDragons,8.389,9c827f0d-6321-4b76-8777-fd6c98d37ac2
1051,bDragons,8.996,2924a8e9-6cb6-4d53-8466-b006159d7ff1
1052,bDragons,8.372,04482a1e-86a0-41ae-ac06-75b12688541e
1053,bDragons,10.387,9f423985-d251-4242-9cc7-80d7e7ec8408
1054,bDragons,8.351,6cec506d-3161-47bf-bd6c-a3076d5e2426
1055,bDragons,6.907,403dd1cd-9fe9-46ef-8e8a-148e08d9bb9e
1056,bDragons,10.127,c881433d-72a2-46d6-9239-32875cdfad5c
1057,bDragons,8.665,df2f3b9a-b5f4-487b-91a3-c5599271c0a7
1058,bDragons,9.464,011357c5-62ff-4b30-8c8a-fa681c187fc4
1059,bDragons,9.699,cc4e6690-09d4-46c8-85f4-70c0a11856a2
1060,bDragons,7.859,8c60bf63-c992-46e7-b108-99ee3d7215a7
1061,bDragons,9.162,2b48c8cb-d8bd-4da8-8d96-74a732a74f4d
1062,bDragons,9.134,555efb90-864a-4b65-92f0-990783a3505d
1063,bDragons,9.796,a80dd4b4-043f-40c0-99fe-d671b14a5308
1064,bDragons,8.577,c15ed925-5479-4c17-9a19-0fc4b207685c
1065,bDragons,9.626,e4403e27-1a68-4b94-9e3d-4da8d11447eb
1066,bDragons,8.099,dfff2e5c-7aff-437e-a263-962a48e25f61
1067,bDragons,8.854,e3bbe28c-5f21-409a-833f-a9bf59d37b15
1068,bDragons,10.848,35bce148-9832-4727-bec4-d99ea852aee6
1069,bDragons,7.97,d40be72d-ccee-4991-a850-880f1cf85e4e
1070,bDragons,9.995,e0e79607-83ca-4cc6-a073-b7752731f370
1071,bDragons,9.599,72d4925d-ac05-46e5-9ec8-3cbb771f9fd9
1072,bDragons,9.574,ddef32e3-aa84-4764-bd34-d4c39d8424b6
1073,bDragons,9.95,a3817e8a-34df-4b84-a4d6-c6b71d34afa7
1074,bDragons,9.551,be2f3ef3-8f37-4c62-a46f-cf9a94a3def6
1075,bDragons,10.644,7f9d9947-48be-4348-9982-e0841d54e169
1076,bDragons,8.333,ebbe2267-0f45-4f6f-97fe-f1e7b087e6e9
1077,bDragons,9.443,3199a803-32e7-4c66-b052-f274803cc4e6
1078,bDragons,9.885,0429a4b3-3c36-4fb4-b86c-9f3332a329f7
1079,bDragons,10.88,2df070fa-9642-4ad9-b079-cf4d0efe0f23
1080,bDragons,9.129,28730e2e-a5ef-4171-bc58-2503ce5adf01
1081,bDragons,10.337,8f077ff7-299d-49d7-ba8b-461c42b55d86
1082,bDragons,9.24,1afb4ee3-5b91-403e-a8e0-7bb3cb47285a
1083,bDragons,10.159,23d96be2-04a8-48a3-8e22-54f2532c3a38
1084,bDragons,6.758,7c9817b9-a280-44cd-870e-ed32991813ce
1085,bDragons,10.714,38f6810d-1601-425d-820a-afd37eeac4e6
1086,bDragons,10.357,c7b2c027-c474-4c2c-a2dd-6f68bfc05efa
1087,bDragons,8.601,8fac163f-71f8-4618-975f-ee1c7ef9783b
1088,bDragons,9.717,ce50fe7f-eda8-43f6-b3eb-6b4793a7a51e
1089,bDragons,10.307,f1f7b1d2-490f-4cbf-8ec2-b60edef02aa1
1090,bDragons,7.865,af41e8d5-bf9f-4048-892c-2edd47182c99
1091,bDragons,6.448,3ac42b64-439d-40b1-8587-345efa14f88a
1092,bDragons,9.597,43442626-6723-44e8-bc0e-d4e3b363b8dc
1093,bDragons,9.523,44fc814f-7495-48e1-b305-3e4aeaea8efc
1094,bDragons,8.11,746ceb1b-09aa-4a27-960d-6de517a2c793
1095,bDragons,8.399,11355c0e-0368-404d-9b4e-c4a1804e9106
1096,bDragons,8.748,c277bc77-5d64-477a-b237-dac77bbef494
1097,bDragons,10.408,19a8ec9c-065b-4fdd-abd3-ba4c4174f06a
1098,bDragons,10.064,3532a783-1b8f-4953-aa53-88806626e0f5
1099,bDragons,8.394,25f88cee-9f0e-44e9-8b2a-14e6f65edf55
1100,bDragons,6.111,20f2c248-4d27-46c1-9f21-dbfca0439e6b
1101,bDragons,10.392,004a6723-f15c-439f-9615-0babb56a62cd
1102,bDragons,4.314,ad6c8bf6-5573-49e8-8364-f1e4efc1a1c7
1103,bDragons,9.867,b769af64-aa69-4da7-8d5c-6d1072897708
1104,bDragons,10.833,294b8a3b-ecf4-4e4a-a875-ab1d841e2db1
1105,bDragons,10.151,0ee9710b-0402-4da9-9504-45a0428a4636
1106,bDragons,10.083,a466da54-ab30-4c79-86d2-fa3cafd11991
1107,bDragons,7.848,1a003467-fc75-42aa-9f8f-d2b1cdebc2d5
1108,bDragons,10.869,35b14821-4f51-4708-879d-4f0faaa46092
1109,bDragons,8.678,e3b7289f-5531-44da-aa57-8c71c81bb360
1110,bDragons,8.515,2bf89e82-49a7-4e63-ad8b-661801cbd706
1111,bDragons,6.797,15f25d53-1f2f-449f-9c41-c18a971df30b
1112,bDragons,9.691,1321d63b-1ed3-478b-9e22-9e1c24e3cdad
1113,bDragons,10.073,4323f938-6f15-4775-82b8-416f4def2ef3
1114,bDragons,10.744,899d13d9-1fb4-4589-ba01-e75027c42daa
1115,bDragons,4.103,2d33aa7c-d950-4f34-b368-3fb6be93c226
1116,bDragons,9.501,7f5a7358-3df9-4fdc-84c5-ec8676370863
1117,bDragons,4.108,9199235b-80d7-4bde-aa9c-7fac5ed8d38a
1118,bDragons,10.779,9199235b-80d7-4bde-aa9c-7fac5ed8d38a
1119,bDragons,8.298,8257fb0e-2790-4922-94bd-b5e8768dacb7
1120,bDragons,10.214,0d8d6387-0762-4d8b-a4bb-1b5a0655b766
1121,bDragons,10.21,fe65301c-70b5-4b65-b97e-558fc3a2d7ac
1122,bDragons,6.181,105375e8-f89c-45f4-86f4-f9150a9d73d2
1123,bDragons,10.733,da0442e2-ad99-4ca7-bbb3-bea0d8051029
1124,bDragons,9.547,08c8e8f2-1c2f-487b-b948-1461d9677ec8
1125,bDragons,10.036,a45b1c4a-f841-4fb7-9143-5f2df6d98cdd
1126,bDragons,7.004,30f02a9e-0873-4a10-8ce5-f909e8feec9b
1127,bDragons,10.947,72f0cfc3-529b-4cff-bbc3-bfb162df4f8d
1128,bDragons,4.539,72f0cfc3-529b-4cff-bbc3-bfb162df4f8d
1129,bDragons,9.22,3abde47a-6437-44b7-b681-0cd5414b95ae
1130,bDragons,9.39,86521a24-9801-431c-84c4-01aac0b78cd9
1131,bDragons,9.97,2cdbb6a3-6e22-4b42-9064-ad6d88f0f110
1132,bDragons,10.984,4b584123-b7be-4b92-9b6d-8a308af3b7e3
1133,bDragons,6.096,6fa8ff6a-362a-4605-b1d6-fd91e15c45a7
1134,bDragons,9.66,21293eb0-5df8-48da-9dce-483fda3bd45d
1135,bDragons,10.856,3d62eaa2-3d52-4c6c-a4b1-ce1ce7751d28
1136,bDragons,10.846,e9b6ef97-c84c-4013-a6d3-2fce764a91a7
1137,bDragons,10.544,cbf8d6c6-7411-4284-860a-63dfbfb158f8
1138,bDragons,9.634,4fefc343-ea4c-4cec-9942-de2db5ab8f27
1139,bDragons,7.333,08ed51ff-310a-438a-9e93-1edb8db98616
1140,bDragons,10.828,d6e11be7-7c7c-4378-b2bb-ead45e029a61
1141,bDragons,10.366,809c0e00-6e83-4e8e-9dda-fd5aab93c4a0
1142,bDragons,10.933,72574b2f-a282-4d4f-b791-fa2092222737
1143,bDragons,10.201,1ad2a11b-f6b2-4540-8316-73552b19e8ef
1144,bDragons,6.303,d1264446-5de8-4fd5-a2af-d726c6a79731
1145,bDragons,4.864,3890547d-15b8-4117-935d-3837da945ab9
1146,bDragons,10.11,cc614815-d683-4361-bc41-ad25666b5a90
1147,bDragons,10.705,050d43b0-c900-4840-b6ba-7d5f53101784
1148,bDragons,7.445,452ad9cf-f4e2-41e6-aeda-19aeb02f0124
1149,bDragons,7.482,059ad705-7338-4b10-84ac-08a7f78d2370
1150,bDragons,10.397,6e1e448d-5cc3-44ea-bfd2-a63de3dcc3db
1151,bDragons,10.89,804c2082-ae89-4498-ac32-59750ebb5c85
1152,bDragons,4.443,804c2082-ae89-4498-ac32-59750ebb5c85
1153,bDragons,9.647,df83cfd7-cb36-445b-9591-bfd52fe7f02b
1154,bDragons,7.193,df02cc8e-4ef7-49ba-b53c-c6490bcec62e
1155,bDragons,6.44,4a2c6d07-61fe-4064-b881-4e0511108a78
1156,bDragons,10.457,2f5d47f6-6c5d-4e48-b549-b92f442e2d02
1157,bDragons,4.17,0073723e-a0f3-41a6-8fec-d55a9d02e207
1158,bDragons,4.275,3aa955be-56fe-4c46-be7b-d7fd11c7532f
1159,bDragons,10.612,3aa955be-56fe-4c46-be7b-d7fd11c7532f
1160,bDragons,6.279,dae77c51-e0a5-4765-8bdd-2541070d871d
1161,bDragons,4.068,bff61b37-42c4-4596-9fee-1d82f562b6bf
1162,bDragons,3.892,685522b1-1633-49cc-b942-7aed1441dc42
1163,bDragons,3.935,7b24f476-308d-47b9-8ea1-1d96df560660
1164,bDragons,7.0,b81fe498-e590-4d8d-aef9-babe70d8bcd5
1165,bDragons,9.958,8091a84a-4a11-4e3b-a0b5-b277c9f9b45e
1166,bDragons,10.239,7bfbcdd3-eace-4e46-a926-1321e5df9b59
1167,bDragons,10.945,0c4996ac-09f1-4759-b7ec-3fcb0a63d721
1168,bDragons,10.729,4080c817-ec7a-4fe4-a1f6-800fba50b213
1169,bDragons,10.694,81d0b4c6-74f3-4287-8a2b-043172133ef5
1170,bDragons,8.404,b4a35573-425b-48a7-852d-91c2dff5f179
1171,bDragons,9.284,dd10d676-ebff-424e-a0cc-e1b47e78a4ac
1172,bDragons,10.446,3fe88ccc-61c6-4897-989c-d0c638205151
1173,bDragons,8.53,e84b2308-b432-49dc-be04-257eb4fa3197
1174,bDragons,9.198,662f4ec1-3d0e-479f-b1b7-0f11146c8b24
1175,bDragons,8.704,273771c3-4c78-4b5e-a64b-471ef266b107
1176,bDragons,8.544,90b5bdc1-e902-44b4-a825-b613fea8e1a5
1177,bDragons,9.907,6ad00764-05b7-4187-8f88-9e38d131c629
1178,bDragons,7.389,72ee975e-c041-4028-9bf6-23b046411d03
1179,bDragons,8.677,a9a73728-d824-4f30-b589-6581bb4c1f9e
1180,bDragons,8.883,75bd7114-ffd2-454e-a97d-29dd09198d63
1181,bDragons,8.265,5f9bc10b-4b7f-4a21-8754-2211b280ffbd
1182,bDragons,7.338,fd2536b9-682f-40b3-9baf-79b4926dea3a
1183,bDragons,10.185,e0fc013f-fe88-40f8-aedd-36d852322a51
1184,bDragons,9.175,e87d1e10-9ced-4513-bcbd-72a9324c2f5d
1185,bDragons,6.292,7f7d28c7-5e5f-423b-a494-c8c3412029b2
1186,bDragons,9.718,fb8826b4-72b5-4f56-86d6-69b8dd16ca7e
1187,bDragons,10.927,5d81fadf-5f67-46f7-964e-21f352f4df2a
1188,bDragons,8.975,05985b88-bd87-410a-a74c-7ce7b00c37a2
1189,bDragons,9.904,9f80fc0a-495b-44fe-b433-37f78f16e018
1190,bDragons,8.203,5ee74d5e-e3f8-4a22-87d9-1157fddcbb16
1191,bDragons,8.142,b0a55038-5efe-426d-8a3d-934b74a5bbc9
1192,bDragons,10.321,b8b18556-aa67-4b86-b86f-34d489c2fbaa
1193,bDragons,10.458,99e6037b-00ad-4a08-928e-be4577420fb0
1194,bDragons,9.744,0380ae82-389e-496c-9a06-1f0c65623a9b
1195,bDragons,6.79,b512bf4b-d879-44b8-8574-da3d8b963297
1196,bDragons,9.307,9484838d-fe36-4903-bf27-3ce068534de5
1197,bDragons,10.174,0f2673de-9daa-45fb-9e9d-3dac5831b88c
1198,bDragons,9.845,29aea16c-dd6a-40ef-95c4-2f476a83240a
1199,bDragons,9.8,d51a670d-3518-40f6-a6e4-6a507a9d5523
1200,bDragons,3.814,bcf0a336-cf58-4563-94f3-3a493e28e721
1201,bDragons,9.973,bcf0a336-cf58-4563-94f3-3a493e28e721
1202,bDragons,10.779,8a32733d-ab02-4924-be66-debd3080196c
1203,bDragons,10.12,0a869cf8-8861-4311-8f4c-9aad6fb4f0f1
1204,bDragons,10.515,948738f4-7c2c-4dc4-8d89-598d3f983360
1205,bDragons,10.253,38d0ef63-5b3f-4c8b-8a5e-bde38d17c2a6
1206,bDragons,9.712,17fadb00-06ee-4211-ba31-b0a234e187d8
1207,bDragons,9.527,02056da8-c376-4253-b58c-6da8b1c458b4
1208,bDragons,3.195,6e25ceda-ae78-44dd-9d7e-5bba30484cdd
1209,bDragons,5.178,ada5b8be-0e13-4bfb-956a-5ca6bef7961c
1210,bDragons,6.695,73a06abf-1bc1-4c8f-b79d-d27015f1249c
1211,bDragons,10.71,e104f4cf-a259-43da-912d-b0b43f98fda0
1212,bDragons,8.964,a0991977-052f-46b2-8266-57da1d3ef17b
1213,bDragons,9.813,de6c825b-a552-4134-90a7-f8ae742ef9d3
1214,bDragons,3.451,e28cfb91-01ee-4d87-bc80-623f3276f8e0
1215,bDragons,8.514,b0064989-01cd-42fc-a59d-b77b016e2db6
1216,bDragons,10.767,f8531734-df18-4aad-ade4-02fcea76be9b
1217,bDragons,10.155,e0186820-18bc-423e-985f-8b8c7cc6059d
1218,bDragons,9.128,07e2eccc-6fc4-4f69-838d-e0be2bf93e1e
1219,bDragons,10.398,cd736c3c-b240-4d04-8303-1806dffa72db
1220,bDragons,10.837,7f141686-65b5-4812-af5f-6c8a234e024d
1221,bDragons,8.977,465f98f4-be06-4ee3-9647-68d12986b3f9
1222,bDragons,3.23,b260b36c-4e41-4dbd-93aa-afcd958deb65
1223,bDragons,10.699,285e8b8c-8aeb-40db-916e-c61dbb14dc3c
1224,bDragons,10.499,4cba656a-528c-4c0c-8406-fc14a230ac8d
1225,bDragons,4.221,9dd69c35-8a60-4349-9a20-25f605e58260
1226,bDragons,10.15,b7c730ca-883e-47ce-aeaf-80e6eac3cfca
1227,bDragons,9.238,d16052dd-ce73-482e-accd-9edf27f46c37
1228,bDragons,10.236,e0802211-9b42-46fb-b218-ac94f3262aaa
1229,bDragons,9.463,552b9250-1543-4f4e-abfd-7af4782655fd
1230,bDragons,9.373,4fe87097-77b6-42db-9b67-d13ce29f2ece
1231,bDragons,10.473,97b57b48-29c2-4cdc-8446-a64fc43e0daf
1232,bDragons,10.335,3c7b0967-8972-49be-be31-8db2c0a76bf8
1233,bDragons,9.876,9c8fe4ec-6075-4605-ba33-ca47aeffeda7
1234,bDragons,10.528,35503807-f134-44ef-892f-bcf9c19fbfe7
1235,bDragons,10.015,0282c2ee-e3b0-4066-8e59-6d7d63a0ac92
1236,bDragons,9.444,f2d9acf8-3748-4cb7-8d44-dfed66b61ba1
1237,bDragons,8.885,dcbce75a-f053-47a0-ac56-940b38eb1678
1238,bDragons,10.139,61d26906-97b5-40ed-a297-8cfbafa0853f
1239,bDragons,9.746,385a7492-8ca7-4e5e-8014-7f12c45c8b54
1240,bDragons,10.388,c330df0f-a6f7-4a2e-b22d-0ad29fe585d6
1241,bDragons,9.612,ee6676db-cc1b-465d-92e0-fb11ef417fdb
1242,bDragons,7.132,6b97b9a4-db92-425a-8c0a-3dabe2c89c3c
1243,bDragons,10.476,7a7b061b-1cb2-4c3a-ae6c-36496a1881a3
