game_id,total_monsters_b,total_monsters_a
39a61b8a-9939-4c53-b708-8c50410aa022,1.0,0.0
39d651b3-7001-4965-aa4a-2277d135fcbe,1.0,1.0
39df0c4e-64a7-4a20-8e43-742dc0971291,1.0,0.0
3a4e474f-ccf5-40f6-82fa-26521d66a67b,1.0,0.0
3a84d38f-412c-4e45-ba3e-043c3e246ea7,1.0,1.0
3aa955be-56fe-4c46-be7b-d7fd11c7532f,2.0,0.0
3ab61a08-93c6-42e6-ba77-6d0bc5cffcf1,1.0,0.0
3abde47a-6437-44b7-b681-0cd5414b95ae,1.0,0.0
3ac42b64-439d-40b1-8587-345efa14f88a,1.0,0.0
3ae6ad93-bb73-48d1-818c-dd17b24fa47e,1.0,0.0
3b0efa73-fffe-4a2b-98c8-15d42f05b5b4,1.0,0.0
3b41f939-fdfb-49c3-8dcf-99077ecf57aa,1.0,0.0
3b577161-05c7-4c27-8b01-22e45f6ce73b,1.0,0.0
3b89489a-3e8d-406c-9a9e-193b5321af37,1.0,1.0
3be93eb6-1ddc-4176-ad77-e8bd0cc58788,1.0,0.0
3bf52a59-f27b-4abe-9678-2a2ff0854c8b,1.0,0.0
3c1cc1d2-0ff4-4559-95e2-99cba51eadce,1.0,0.0
3c2e3fa3-51a7-49d8-ab8c-8e3e52c227d5,1.0,1.0
3c436361-09ef-4c7b-a762-f719e287d5a1,2.0,0.0
3c7b0967-8972-49be-be31-8db2c0a76bf8,1.0,0.0
3cda91bb-ed3a-4b42-9f37-ed9b47d3b895,1.0,0.0
3d0680f7-2323-4adc-bbef-52662f22668f,2.0,0.0
3d26d977-7344-4f41-9d4d-8dcb0302160d,1.0,0.0
3d62eaa2-3d52-4c6c-a4b1-ce1ce7751d28,1.0,0.0
3de6cc5f-6d40-42b5-8788-909e64247ae9,1.0,0.0
3de9227b-5d7f-45ce-be44-78cc4dd68df4,1.0,1.0
3e14d52b-f710-4f46-b458-f023394ccb48,1.0,0.0
3e155f1b-f67b-4e26-97df-c9fdda6f4e84,1.0,1.0
3ee44c71-3987-4433-890a-71f838644b80,1.0,0.0
3f13f44f-9dba-4e82-aab6-3e5114585ec8,1.0,0.0
3f2e073d-98ac-4bba-a165-0350ad5ec570,1.0,0.0
3f60830d-c8c1-4b33-84b4-37da56814c5e,1.0,1.0
3f95fbce-4138-43da-ae18-653cb91ba514,1.0,0.0
3fe88ccc-61c6-4897-989c-d0c638205151,1.0,0.0
40376ab8-94a4-4690-9f69-750192d40cfb,1.0,0.0
403dd1cd-9fe9-46ef-8e8a-148e08d9bb9e,1.0,1.0
4053950a-2549-40d4-bb97-0170bea50039,1.0,0.0
405f3f2d-c893-4878-983d-85f3fe688f7b,1.0,0.0
4080c817-ec7a-4fe4-a1f6-800fba50b213,1.0,0.0
40cfced6-7d6f-4d5c-b5a1-1ec50d27c623,1.0,0.0
40d2c846-a6c3-400a-889e-093cee0246df,1.0,1.0
40f5ff9c-3fd5-4fec-9564-125b304bc98e,1.0,0.0
40fcd5a3-ae47-4013-bab7-67f9f80f46dc,1.0,0.0
4166f5f6-9943-4b0e-8fe3-5ecae301d325,1.0,0.0
41e66ffe-0ff3-4a79-a1c1-de32b8ad3b2f,1.0,0.0
4240a17c-1285-4074-ae4f-dad223ce1de6,1.0,0.0
425f16c1-efe4-45ce-bdc9-cbe49a44656d,1.0,0.0
4267a762-723f-4ad5-a997-8516f849fee7,1.0,1.0
42c5267a-03ed-44b7-932e-8db8b609faad,1.0,0.0
42cfbef7-b672-4340-8fdd-6ef4c2f45548,1.0,1.0
42d0f3bb-ebc0-4a89-9d66-97d6c3843400,1.0,0.0
42ef7764-212d-45fd-8ae8-d27a7b7622d2,1.0,0.0
42f71d0a-cda6-4390-9ec9-359a6f20b749,1.0,0.0
431ac15b-eb2d-468c-9742-3bf21d935644,1.0,0.0
4323f938-6f15-4775-82b8-416f4def2ef3,1.0,0.0
433ec521-d12c-45ed-b6a4-b5ff71149bdd,1.0,0.0
43442626-6723-44e8-bc0e-d4e3b363b8dc,1.0,0.0
435546fa-f8c4-410c-9c51-7a35e99c37d2,1.0,0.0
4363eed1-e8ef-4174-9fe6-ed5f69b2342c,1.0,0.0
43926128-d4b2-4fb6-8b9b-e28201eff20e,1.0,0.0
4399bd89-4e89-4bd8-a356-36ad5de66085,1.0,0.0
43a84ec5-4444-4a70-9c14-3a310ea9c2b7,1.0,0.0
43c66878-6d44-45fa-9b9f-d84bfa04fc8b,2.0,0.0
43c85a57-6d5c-4b0c-a254-07ced50f9c48,1.0,0.0
43cefca5-ac0d-4fea-bfed-b1ebf97d7197,1.0,0.0
44526abe-3911-488b-85eb-197b5ba8b95a,1.0,0.0
4483a6d9-17dd-4bec-9018-16e1a98fc8d9,1.0,0.0
4486e93d-401a-47f6-b077-efbcd272d250,1.0,0.0
448be666-85f4-4d62-bad9-435c97d8a082,1.0,0.0
449b6899-4cf6-450e-90d1-99b9af75ce77,1.0,0.0
44a531e0-6e22-4e32-ae8d-204736b4f970,1.0,0.0
44fc814f-7495-48e1-b305-3e4aeaea8efc,1.0,0.0
452ad9cf-f4e2-41e6-aeda-19aeb02f0124,2.0,0.0
4541ec60-a0bd-4c66-b453-d1fc2b5bda04,1.0,0.0
465f98f4-be06-4ee3-9647-68d12986b3f9,1.0,0.0
46ea1361-710e-484c-8720-e9ca0da2a108,1.0,0.0
470f9b07-817d-4a65-b01f-180bfb20c0ad,2.0,0.0
474e6d36-52c6-4b39-9c2a-d29fbdb41a98,1.0,0.0
4789c81d-d8dc-4127-b087-b30dec26315c,1.0,0.0
47a223de-02af-4310-93d1-61aa4882848b,1.0,1.0
47c63875-dc08-4717-9bae-c0d181f20d26,1.0,0.0
47e72fd2-b131-4cad-b791-3dc4ac4d8fe6,1.0,0.0
48020e8c-043d-4f88-8780-ae0f9bb85831,1.0,0.0
48723e48-5c02-4bbd-a61f-0824d70503ce,1.0,0.0
48997788-29c4-4884-93b1-69b2985f2f2e,1.0,0.0
48d74284-a7e8-4957-8466-e4c20491c606,1.0,0.0
49262826-95a6-4982-95a5-2e49d75a9223,1.0,0.0
4927ee82-356c-4563-9750-211e6f895188,1.0,0.0
49368256-02ff-4f52-8fa7-71153a96004b,1.0,0.0
494ecb75-a04f-4aac-8afb-3ccd3dff3099,1.0,1.0
498ae058-da43-4aac-988a-40a88796fdf7,1.0,0.0
49e39636-5df8-4b54-96fb-133f3f336e55,1.0,0.0
4a0006e6-96e1-45c2-9541-7f2cac784e1f,1.0,0.0
4a024b38-dc8a-4fe3-92aa-a790c213eb48,1.0,0.0
4a02eefb-b7c2-4b47-be8b-99df6bbf4602,1.0,1.0
4a2c6d07-61fe-4064-b881-4e0511108a78,1.0,1.0
4a2fa540-44d2-423b-85d3-27c4a8ae4bd0,1.0,0.0
4a3a6527-c9ba-4123-a436-de866f9ee131,1.0,0.0
4a714c05-18b6-4be9-81ab-8c95fb3c24ed,1.0,0.0
4a90aecf-6c70-49aa-8210-eb10c5ca6975,1.0,0.0
4ad30800-4fcb-45ed-952c-4751c3b51cae,1.0,0.0
4af015d4-7d19-40a6-bb1a-53653667eb2d,1.0,0.0
4af86e0f-04da-485a-8a89-597fe45fea52,1.0,1.0
4afca13e-a81b-4e1f-b976-68e9bf9cc7e2,1.0,0.0
4b07bb64-5bd7-4023-ab00-82f039c3e948,1.0,0.0
4b085469-b85c-452c-8a18-0a4dffc230c2,1.0,0.0
4b27a9cd-2f2e-4744-80ff-e48daeb5c0ab,1.0,0.0
4b2db229-458b-4114-9685-28f7351054e5,1.0,0.0
4b584123-b7be-4b92-9b6d-8a308af3b7e3,1.0,0.0
4b71c227-ec45-493b-b228-3a2cf3410384,1.0,0.0
4b79a1fc-6a23-4c9f-a8bb-91c27a20f830,1.0,0.0
4b9d96c3-9f70-4d9c-9c54-16214be958d9,1.0,0.0
4bce00e4-6725-4938-966b-33e448381d5b,1.0,0.0
4c0d50f8-1fe2-4cbf-907d-b55dfd366160,1.0,0.0
4c102020-9929-4b50-ab67-5f5ff8014826,1.0,0.0
4c72a3d7-8c58-4b44-b13d-66bf27857574,1.0,0.0
4cba656a-528c-4c0c-8406-fc14a230ac8d,1.0,0.0
4cd92bd2-4f63-412a-94dd-8bbf3e90131f,1.0,0.0
4cf62967-28d8-408e-9657-ac23dffed9b5,1.0,0.0
4d001dd0-d830-441d-9c8f-3323dc6d51bd,1.0,0.0
4db597e5-3532-474a-b278-a711b5899e0c,1.0,0.0
4dd46217-03f5-4e74-85f4-fffb7801f5a2,1.0,1.0
4ddbeb98-fd00-49cf-9c04-fa673cb3105c,1.0,0.0
4df0d863-e2bd-4a9a-85f4-01b6966971f2,2.0,0.0
4e3d63bb-30a1-446f-8d94-c72f1d94c80b,1.0,2.0
4e52cdc8-6ab6-4634-a3ca-b7f970699e48,1.0,0.0
4eeeb0de-e8d9-45a7-b215-30078c0efef8,1.0,1.0
4ef3b7d2-dc65-40f4-86f7-5184e025b3c5,1.0,0.0
4f3409f7-0149-431c-9ace-ba3c7d546ea7,1.0,0.0
4f7f14e6-e308-4872-a6e7-56071b6a65fd,1.0,1.0
4fa47217-781b-4e55-89dd-dfd0a503aaf0,1.0,0.0
4fc6e9b8-557b-41da-8760-eb98f1a458de,1.0,0.0
4fe87097-77b6-42db-9b67-d13ce29f2ece,1.0,0.0
4feb78f8-096f-46c4-8905-0a0a9bc79cb2,1.0,0.0
4fefc343-ea4c-4cec-9942-de2db5ab8f27,1.0,0.0
50b0945f-9ab6-4be1-8584-bc21d2b5cb5e,1.0,0.0
51b34e2e-34d3-4d53-88f2-a5d3da48084f,2.0,0.0
525cae9b-fbc1-4ad7-b0f5-f616a98be3de,1.0,0.0
527df421-ec1a-4638-8ff3-852f32ada1e5,1.0,0.0
5285d630-0821-4c41-9880-e3ee8d023ad9,1.0,0.0
52a47a5a-12ec-453c-9459-ad35e52037ce,1.0,0.0
52dca351-cfbe-45e1-b7f5-e88356bea785,1.0,0.0
52f52ad1-4d53-437d-820d-671b57cfd5dd,1.0,0.0
53244da0-6f4d-4a9f-9c6f-bb72c9fd8e67,1.0,0.0
5331991f-3313-48c2-ab03-7813adea809c,1.0,0.0
535ef0eb-8cf3-457d-8241-7a0ac4c65176,1.0,0.0
538231cb-b725-4794-b4dc-105c4dfab861,1.0,0.0
539c7072-a10f-471c-91bb-e1072d266d2d,1.0,0.0
539f6975-88f2-40ea-8d22-4b500370e971,1.0,0.0
53a0d911-d003-4e04-adc1-81322aa419da,1.0,0.0
53d92262-3056-40b2-86f2-cc6066d508f6,1.0,0.0
53f23374-c3e4-4fab-885f-ffcc2d988445,1.0,0.0
541b822d-c26c-4c33-b020-b9100328934e,1.0,1.0
543f5855-f378-4b80-809d-b1459aac8a3e,1.0,0.0
54788249-f2ad-4d90-bbed-e3e0471677ab,1.0,1.0
5483df59-8402-4c46-9221-5628fdcce51e,1.0,0.0
54a92673-fbcb-4441-897d-049cc0402018,1.0,0.0
54fbed5e-33f8-4f16-92d7-7f00e8dda7ba,1.0,0.0
552b9250-1543-4f4e-abfd-7af4782655fd,1.0,0.0
555efb90-864a-4b65-92f0-990783a3505d,1.0,0.0
5560368f-7e29-4eb3-969b-9dde6999537c,1.0,0.0
55c2792f-752c-4445-8f74-80daeb82cf39,1.0,0.0
55f12abd-398b-4ae1-8ad4-1a7b1cc1afc4,1.0,1.0
560e8fd0-5a8f-461a-8011-8993f2f6767c,1.0,0.0
56708776-1852-44ce-bfa7-2b8b275ec303,1.0,0.0
56dd7de6-8931-4655-9715-1d297d63e226,1.0,0.0
56e4e184-7ab2-4fad-a8dd-abdf522a3cfa,1.0,1.0
56f054ba-8b4e-4574-bec1-04ff63bc0a85,1.0,0.0
5715607b-a408-47fe-bc2a-acd7ec077fc5,1.0,0.0
5748953d-1056-40d8-b40d-b634f42e239b,1.0,1.0
574d1717-02f4-49bb-8a01-2d98f876510a,1.0,0.0
575415bb-c705-4864-82af-c2af337a7a2c,1.0,0.0
5774a8b8-bc5f-41a1-8bfd-9abecfef9099,1.0,0.0
577b335a-3dcb-4829-a146-8e814a9f2943,1.0,0.0
5794116d-d388-473d-9378-4cf4059dbfbf,1.0,0.0
57d65120-0419-405c-a150-03826c7bc688,1.0,0.0
57ec0fca-8fd5-423b-9713-08f2a6554ecc,1.0,0.0
580ed663-768a-4ed4-b0d5-cb56623904ea,1.0,0.0
5815cf87-38bb-4617-aaa9-445537a73fe2,1.0,0.0
58464237-d0e0-4ae1-bbbb-27fbecec6dda,2.0,0.0
588c8ca9-711c-4bf5-85aa-fd0890af5aab,1.0,1.0
58dceec1-5cd2-4f8a-a583-c95efcd006e6,1.0,0.0
5919feed-3c69-4575-9fbd-6cd64e0790ab,1.0,1.0
5938a04a-5dba-4870-a14a-c5bae76d9abb,1.0,0.0
595e9eca-b7c2-4d12-80f3-a0e841d88c52,1.0,0.0
59af6d55-82c6-49a0-9c2e-0888c53eecb0,1.0,0.0
59bf780a-6315-440a-8421-3e868e9d56cb,1.0,0.0
5a0b07eb-a54d-4dde-bf95-3e71e03e8596,1.0,0.0
5a22dd12-54f5-4e71-bb35-9127856517d3,1.0,0.0
5a2db4bf-2f86-45a4-bb9b-956f41818feb,1.0,0.0
5a5d41e8-a16a-455e-90af-0f34fa7cec1b,1.0,0.0
5a9a8fe2-02c4-435c-8a36-a8318c49582f,1.0,0.0
5ab17bd1-4322-4710-a0e3-a8ef30c32dd2,1.0,0.0
5adf4267-4d7f-4795-a78f-195f5f3e86d9,1.0,0.0
5b000c90-cf0e-4416-a0c4-1722c0b83c9c,1.0,0.0
5b2b8217-d88f-475f-9815-a77d890eeba9,1.0,0.0
5b7241c8-8c3c-4031-8ca0-c4032d99e0b5,1.0,0.0
5bad63dd-cf6f-4ceb-bca2-ec426f6498e5,2.0,0.0
5bb7fab5-c066-4f34-b78d-7b32c7b7a4e0,1.0,0.0
5bf18c50-0a8e-426e-bc10-9b0a1beb722f,1.0,0.0
5bf2a088-4f99-40a1-ae11-063dc4684bb7,1.0,0.0
5c367c1f-ab72-4dda-bfc0-1183a81ae45b,1.0,0.0
5c66be85-654c-4c19-b752-90fdcff309df,1.0,0.0
5ca144ed-b867-4b75-9b4c-477166da6ca7,1.0,0.0
5cea6887-c8ca-4a93-bd4b-e590b35add74,1.0,0.0
5d0efd92-1e0c-489b-bd1f-55843c043fe3,1.0,0.0
5d358123-685b-4ebd-9f30-c22867d2667c,1.0,0.0
5d7923cf-f057-459c-8fdd-117cfe7ee249,1.0,1.0
5d81fadf-5f67-46f7-964e-21f352f4df2a,1.0,0.0
5d95200a-029d-4076-a800-826aeb1454e1,1.0,0.0
5db570b0-e2b0-4455-b6c9-752b9dd57458,1.0,0.0
5dca4431-567c-4643-bee4-9b2657827f1b,1.0,0.0
5e7e9657-007f-49e3-adbc-c90fa52cb5eb,1.0,0.0
5e849553-c22f-40b9-a3de-2f3aba130710,1.0,0.0
5ec762f4-777a-457f-b45a-22e01937c25f,1.0,0.0
5ee74d5e-e3f8-4a22-87d9-1157fddcbb16,1.0,0.0
5ef27c2c-80ec-42b1-a939-cb6b713bce9c,1.0,1.0
5ef35c94-e20a-462b-925f-c9a9ca244c7a,1.0,0.0
5f3bd050-54b0-47d8-9084-036c0a7c6c43,1.0,0.0
5f75e232-6e0e-4691-8f7f-bd7297753387,1.0,0.0
5f9bc10b-4b7f-4a21-8754-2211b280ffbd,1.0,0.0
5fb4c1b1-aa68-403b-95ed-908594b8ed2a,1.0,0.0
602d0b96-657d-47e2-9cd3-c54dd087115d,1.0,0.0
607bdf1c-b6be-44c1-8162-a0ebc2f8d9c4,1.0,0.0
60925971-dab0-4fc9-a2f9-582165d5bca9,1.0,0.0
60b577bc-8967-411d-9918-66bfa52ac71f,1.0,1.0
60e877df-7a90-4f64-8eb1-252f5635f7cc,1.0,0.0
60eea781-abbb-49cc-97f5-cccae3c891fc,1.0,1.0
61066c53-7561-4dab-9a80-ba7d45d56c0a,1.0,0.0
612c994d-d32d-495f-bc25-0c89bb0fd1ba,1.0,0.0
61339c76-2332-4350-88bb-1d5bdcaeeafd,1.0,1.0
61353556-8b33-442e-a04c-c4081686e095,1.0,1.0
6145ba9d-fa39-4d45-817d-fc6667322904,1.0,0.0
61cac71f-7409-4207-9c10-75df4636200c,1.0,0.0
61d26906-97b5-40ed-a297-8cfbafa0853f,1.0,0.0
61d54e91-8c2c-41d3-a8c7-06589dd909fc,1.0,0.0
624d5497-eca0-4a66-8487-bb04b2e8f938,1.0,0.0
624f6ccb-225a-485f-b482-baa206aeae70,1.0,0.0
626bd66f-a180-4a0a-8407-301c83dc4ad0,1.0,0.0
62a1c3b7-a717-4a00-84ba-832b0b6be96b,1.0,0.0
62aad2c3-d23b-40f1-bcda-7a4105549bb0,1.0,0.0
62b40cb4-7dec-4ec9-bb1d-85d49194f8a4,2.0,0.0
62d0c6cd-77a0-4fb4-a70b-3adad90d0247,1.0,0.0
62eb5c96-ec32-407e-a044-a54e7c2162f1,1.0,0.0
6300ab21-5291-44e8-b3d0-3882aee704d5,1.0,0.0
63066f1b-b9fc-4680-b599-91312fd3e143,2.0,0.0
63feb52d-770d-4e98-8185-23a2b2382364,1.0,0.0
641aeef6-360a-4cc0-9fe7-07a1698bb3a6,1.0,0.0
64334475-2fca-40d5-819e-10492c685817,1.0,0.0
64c7dfd6-ce1f-48ba-b49d-04026f72eb5a,1.0,0.0
64ddb092-6316-4295-a888-d5c4e4e7fbd6,1.0,0.0
6532f7be-17d9-4563-9984-5ffeba805be0,1.0,0.0
653f0b45-d0ec-43ee-b732-518ff029b104,1.0,0.0
65799088-7439-42d7-927d-bac6114e059d,1.0,1.0
65a3bc2c-65e0-48e0-91df-8041cb96b377,1.0,0.0
65b31378-9d7a-4200-b580-51425a3f680c,1.0,1.0
662daafa-643e-487f-9cd5-4ce41f1bb034,1.0,1.0
662f4ec1-3d0e-479f-b1b7-0f11146c8b24,1.0,0.0
6659ad0f-0d2f-4982-82e3-1c6e33faf689,1.0,0.0
66822f20-8973-4393-b759-b4bf64c147ac,1.0,0.0
66db7864-cbb1-41a7-b005-b2bc6f5df826,1.0,0.0
677cb3c5-56ec-401c-b28c-a0a28089abcf,1.0,0.0
678e92f5-c362-4b98-98b4-40e24d76c47d,1.0,0.0
67add6ef-213f-4848-9257-1c19ac222735,1.0,0.0
67bdee2a-afa5-46c2-9b96-edb6a8c97cac,1.0,1.0
67eb7208-d24e-4fcf-9ed3-1b3ba6c3fec7,1.0,0.0
67f4497b-59e2-437d-bb7c-f357146ca380,2.0,0.0
68087859-7e04-4d87-8518-571173c47729,1.0,0.0
680bced5-0a22-4530-a479-906d0dd0d6a0,1.0,0.0
683230bb-2964-4666-a77d-6d10ca0d3303,1.0,0.0
6846b18c-4b73-4b2e-b233-ed630a9f4c37,1.0,0.0
685522b1-1633-49cc-b942-7aed1441dc42,1.0,1.0
68596b14-9b66-4826-8835-f42750cf9992,1.0,0.0
68638169-f16d-4bae-89b2-523ac88c631f,1.0,1.0
6865314b-01a5-473e-a455-c799cad67527,1.0,0.0
6874441b-d34c-45bb-b900-1cc7f29204bb,1.0,0.0
68a17786-a765-4623-bc08-89ea08791297,1.0,0.0
68ba4e88-546c-4af8-8c9d-a79557eac704,1.0,0.0
68e8681d-9f5b-49f9-9bd5-d13f2cd9907f,1.0,0.0
68f697b0-cb59-4340-b00c-e09ad7ccd2cc,1.0,1.0
68fdb56c-e000-40ac-8e68-35b62ba3f976,1.0,0.0
69948f1b-6f31-4901-a3de-31d87cb79818,1.0,0.0
69b21a31-4dcb-47fb-abcf-a889c6ece6cc,1.0,0.0
69bc4792-b412-4be6-964f-d7306d6fabc7,1.0,0.0
69ea3880-c579-41bb-a270-1dcb095c347e,1.0,0.0
6a1871c0-09cb-4aad-ad98-50759a16e8e6,1.0,0.0
6aba54e1-22de-44ab-a345-4d0406fb3fec,1.0,0.0
6ad00764-05b7-4187-8f88-9e38d131c629,1.0,0.0
6b3ce8d2-4efc-42be-b9aa-97567eb689b7,1.0,0.0
6b8309f1-3a25-4cce-9294-58668073e246,1.0,0.0
6b97b9a4-db92-425a-8c0a-3dabe2c89c3c,1.0,0.0
6bbf0d80-3667-403f-874f-1539d61fb4c8,1.0,0.0
6bd8fd3c-697f-4615-a6b2-7659027398ae,1.0,0.0
6be69058-49d8-494e-9065-39b5cda95420,1.0,0.0
6c763f52-8b22-4490-9565-9ec8015f7845,1.0,0.0
6c8d63fb-d351-42d6-a9d8-62b71ff1dfdb,1.0,0.0
6c9db6a7-c1f4-4c78-b0f4-3d4cb42dc935,1.0,1.0
6cb2c2a3-48e6-4370-bef3-1228f8bf0905,1.0,1.0
6ccb1424-b460-40e1-a30a-ab5b2cf559bf,1.0,0.0
6cec506d-3161-47bf-bd6c-a3076d5e2426,1.0,0.0
6d0ad07b-3f88-4741-997b-277325e39ced,1.0,1.0
6d50b7b0-bd97-4f4d-a811-12874311fd8e,1.0,0.0
6d836402-2ce2-4cfb-8d8a-34ed05021d39,1.0,0.0
6da3f5a6-d29f-4ee7-bd0f-36c2af61dcb8,1.0,0.0
6daec0ba-6b92-4125-96af-70d9fbb22d2d,1.0,0.0
6dbf9bcc-8dcc-4487-9615-dc1c2864e151,1.0,0.0
6dd14d98-9070-4025-beb5-28775b55ccdf,1.0,0.0
6dffffc5-f823-499e-858e-7f8101e4a751,1.0,1.0
6e1e448d-5cc3-44ea-bfd2-a63de3dcc3db,1.0,0.0
6e25ceda-ae78-44dd-9d7e-5bba30484cdd,1.0,1.0
6e306a4e-07a4-42d1-ad3c-5755e8be8899,1.0,1.0
6e3e90a0-e4ea-4d79-8db1-8fc101481c1e,1.0,0.0
6e5f989c-9370-41f7-833f-6a4cf785fe22,1.0,1.0
6e9d22f2-81c7-427b-b775-ce32be8ba0b4,1.0,0.0
6ecde709-f5a3-48f5-bb6f-8a79ac822392,1.0,0.0
6f5b14c8-9472-4271-bee0-5761716b5f19,1.0,0.0
6f687732-42d6-4cc4-ae75-7519580fff8e,1.0,1.0
6f779871-052a-4084-9b14-4d38b602f3b5,1.0,0.0
6f7c5d87-4b03-4019-90ce-4a4b73f290a0,1.0,0.0
6fa8ff6a-362a-4605-b1d6-fd91e15c45a7,1.0,0.0
6fb98edf-18cb-43d6-8d09-91b57d30fbe3,1.0,0.0
6fcd6a6a-4d14-4034-964d-6e5b14760f11,1.0,1.0
70088715-231e-49b5-914c-30161434cfad,1.0,1.0
7026085d-ac6c-433d-b9b7-3f7fe37e8ce4,1.0,0.0
70280332-6b03-4590-bc23-27896c10ea52,1.0,0.0
706df88e-2540-41da-85a8-6186b0d7ecd3,1.0,0.0
706f5a2d-1164-4330-a523-cebaf524f915,2.0,0.0
713396b7-b3de-43a5-8982-a93b24c4d21c,1.0,1.0
7155e8df-3c91-4c6a-9434-c62586c63be9,1.0,0.0
7162d3ec-9889-48cf-b880-a918b5d77a08,1.0,0.0
71812b7c-0c7e-42f0-a945-13632e205665,1.0,0.0
71ae404a-0592-4fb6-bdc2-c1bae20a1a7f,1.0,0.0
71b56daa-daa3-4a45-8d0e-65e9081d95b7,1.0,0.0
71c1e5ed-12a1-4dbb-bce3-07afc9317294,1.0,1.0
71f5dfff-950b-48e8-8546-36f5def54aad,1.0,1.0
71fd255c-cc3a-4d76-863c-0cc56775f0d9,2.0,0.0
7230866c-61b3-4e51-9265-9392d3abe3ee,1.0,1.0
72317956-24a9-43d3-a72f-328367580403,1.0,0.0
724da3aa-51e2-4b91-a1ab-1b8f116b6d31,1.0,1.0
72574b2f-a282-4d4f-b791-fa2092222737,1.0,0.0
725b6fab-0979-4362-b6a6-2fba53616bb5,1.0,0.0
72619655-450f-45f9-a317-677138efa5ab,1.0,0.0
726806b5-cf47-46c4-b2e5-8f8a39be22b8,1.0,0.0
72d4925d-ac05-46e5-9ec8-3cbb771f9fd9,1.0,0.0
72d6d63d-ad3c-446f-a863-78a7451ed6ce,1.0,0.0
72ee975e-c041-4028-9bf6-23b046411d03,2.0,0.0
72f0cfc3-529b-4cff-bbc3-bfb162df4f8d,2.0,0.0
72fbb0a4-15ff-41ea-a7c2-51c721ecb2c1,1.0,0.0
730779f2-c841-45b2-a0a8-e53de1c51516,1.0,0.0
731f7da7-f284-402e-ba3a-ae668a3b3aef,1.0,1.0
731fe4ee-0fe9-434d-9bbe-5c982df989bf,1.0,0.0
73922fb8-4930-4ac1-a25c-b31e693ad814,1.0,0.0
739751ba-b0bc-4f0e-b93e-a7785ac993e3,1.0,1.0
73a06abf-1bc1-4c8f-b79d-d27015f1249c,1.0,0.0
73b848b6-deb9-4561-b052-0e35e8b1399f,1.0,0.0
74680a06-4039-4c38-8c7d-d6b4604772dc,1.0,0.0
746ceb1b-09aa-4a27-960d-6de517a2c793,1.0,0.0
746e1e23-410b-49b8-8431-2bf7e37f2869,1.0,0.0
751f5eda-be44-439d-be81-d300bfde9c61,1.0,0.0
7530bb66-b3af-4659-8fdc-37dbb3858a32,1.0,0.0
75b4f3b8-d99a-491d-8e3a-d01d0c96ce2a,1.0,0.0
75bd7114-ffd2-454e-a97d-29dd09198d63,1.0,0.0
75c33cf7-44b3-4439-994a-d27a308117b1,1.0,0.0
764c88e1-edc6-4c5d-8136-f6f29fa935cb,1.0,0.0
7668298b-80c8-4688-a98f-97ee89c82920,1.0,0.0
7685068d-af3d-4636-bb89-726668cddeb7,1.0,0.0
76a0e73f-12b8-46ed-a286-70e942cc5390,1.0,0.0
76a41b81-d49c-4898-9be8-e72b9322e4d7,1.0,0.0
772e6ff9-724d-4f07-a949-fe1febde8176,1.0,0.0
7742ec2f-27ac-4f57-a0bd-d3cbfd0dee74,1.0,1.0
7748b049-fde9-4a54-81a4-003bcf9f5966,1.0,0.0
774ceb74-176d-4243-8e30-992fc504d3ea,1.0,1.0
7771e079-7d39-4117-a567-461288bec9f1,2.0,0.0
77886094-e7ce-4553-a96c-a824f02ec405,1.0,1.0
78091557-f3f7-4191-92b9-49faf7a6f12d,1.0,1.0
780d0254-5461-4e64-92a9-28b8259e434f,1.0,1.0
789e7208-0f10-4101-be96-074c99dbea62,1.0,0.0
78c5d156-ec63-46c1-90c8-10a82ebedd24,1.0,1.0
78c88418-c80e-43e4-abc6-2c774f8f4095,1.0,0.0
78d17963-aff2-49d0-bc5b-fab9abb0c120,1.0,0.0
78e1ebc1-9d83-4601-98f1-714e637725ee,1.0,0.0
78eb23b3-eb90-4e1b-8c1e-8c81f281564b,1.0,0.0
79348ceb-dead-420c-b387-e88c6d104b7c,1.0,0.0
7943097d-ad20-4d8f-b524-d5895493ae8a,1.0,0.0
798b9665-fd93-44b7-94e1-f4c572f2fba2,1.0,0.0
79be52f8-2e9f-4bb8-bf3f-cba0feb5afdc,1.0,0.0
79be99a3-5e73-4673-ab7f-d716adfde3be,1.0,0.0
7a14555c-780a-43d2-8c91-efdcbbeeee13,1.0,0.0
7a4667ab-26fe-4992-9bdb-ae5ec647c192,1.0,0.0
7a61a794-4e64-4037-a182-7b47c03352aa,1.0,1.0
7a7b061b-1cb2-4c3a-ae6c-36496a1881a3,1.0,0.0
7b24f476-308d-47b9-8ea1-1d96df560660,1.0,0.0
7b44198a-5671-41bc-9866-cd962f100777,1.0,0.0
7bc212b1-4e07-4ca9-b8fd-1903450e1d7c,1.0,0.0
7bdd6ccb-ff8f-431b-81ce-5774fae41db8,2.0,0.0
7bfbcdd3-eace-4e46-a926-1321e5df9b59,1.0,0.0
7c3178c0-f288-408c-b99d-2ed893ee5ccf,1.0,0.0
7c84a402-d057-44ce-ad13-d3dc16614b09,1.0,1.0
7c9817b9-a280-44cd-870e-ed32991813ce,1.0,0.0
7cac9e7a-850a-4b12-8c63-d9b949637772,1.0,0.0
7cd96c11-bcf3-4de0-a0e4-aef4be460029,1.0,0.0
