game_id,total_kills_b_team,total_kills_r_team
55b430c1-f265-42cd-b401-3a39ffe94268,3.0,1.0
55c2c4e3-3468-421b-8491-dc38930e1d83,10.0,0.0
55e05cc7-6e39-4d5a-977d-34d763d1a098,6.0,6.0
55e550c5-2580-4d04-bdf7-8ccd55136c8c,4.0,0.0
55ea504f-bb3f-40de-b699-ee663653864a,4.0,10.0
560d1f3e-b0f4-4a01-9560-fbf1cfd87ee2,2.0,4.0
560d786a-c1ca-4470-8dfb-9dc42328565e,3.0,2.0
560e8fd0-5a8f-461a-8011-8993f2f6767c,2.0,4.0
56153257-86b5-40ce-8ef1-7976430f6232,4.0,2.0
56348339-2a63-4a84-b23c-9370729321b6,2.0,1.0
563aa9cc-9805-4626-b44f-8eda73c1a09f,2.0,0.0
56564b4d-fb14-4fb5-a3f6-bccfc01f293d,2.0,1.0
565e45ed-f5f5-49fa-a38b-2781517463aa,1.0,1.0
56622f00-48f7-4103-bdb5-f9e1103305fb,8.0,0.0
56708776-1852-44ce-bfa7-2b8b275ec303,4.0,6.0
5675473e-6bcb-413d-b04a-64279c753c86,4.0,2.0
56789310-975f-4c4f-8a2d-09985d7a8b25,2.0,0.0
5679b759-098d-4b00-8acb-6e4bee026b18,2.0,1.0
568652e9-d7ce-4d86-bbd9-af554e98f968,1.0,2.0
568ed5c7-2db9-430b-be2d-bcb7a281b77d,4.0,2.0
56bf5374-1a0d-43fb-a91c-2e25ab715e94,4.0,4.0
56c0674b-59fc-4372-b14f-7ce8f245514b,3.0,1.0
56e4e184-7ab2-4fad-a8dd-abdf522a3cfa,2.0,0.0
56e57fdd-c4e3-4938-ba2b-a3f552d349bb,8.0,2.0
56ec9c89-3649-4782-a62f-d27263a8a664,2.0,2.0
56f054ba-8b4e-4574-bec1-04ff63bc0a85,2.0,0.0
56f8edc1-995e-40ef-913c-ac90835d4869,4.0,2.0
56faf1f2-80f5-4bda-a4cd-a5f57374f90c,4.0,4.0
570a7c80-cf29-44cd-a893-ee7e050f94ea,2.0,0.0
5712da1d-994f-4f27-bc94-1abd7239c8ef,4.0,12.0
5718e55a-8f73-4e1e-8f4c-2ef5efe17800,1.0,5.0
57344a15-27ab-49fb-93a3-146b75e44970,4.0,5.0
573ba02e-c637-46e5-a21f-6e109db8ced0,2.0,2.0
5748953d-1056-40d8-b40d-b634f42e239b,2.0,2.0
574d1717-02f4-49bb-8a01-2d98f876510a,2.0,2.0
575415bb-c705-4864-82af-c2af337a7a2c,2.0,2.0
575fbeaf-5637-4187-ab90-fec2132b35d9,4.0,8.0
5765b83b-fc3f-4721-90c3-1c55eea5d40b,1.0,2.0
577b335a-3dcb-4829-a146-8e814a9f2943,1.0,0.0
577c3c27-1fdf-4bfb-b8de-6c9fcb801fea,1.0,0.0
57841d3f-019c-42a1-94e5-6bdd01595ce6,3.0,3.0
578a6625-d374-49a3-bdc7-2bf473b1428d,2.0,2.0
578e42b4-6401-496a-bec9-ee9fedad0195,1.0,0.0
5794116d-d388-473d-9378-4cf4059dbfbf,6.0,6.0
57b0c8c7-c0a2-45ca-9481-71ea14698724,2.0,1.0
57d65120-0419-405c-a150-03826c7bc688,4.0,0.0
57df695a-63c4-4e9e-9fb6-3b4560346f1a,4.0,1.0
57e3beb0-77e8-4476-a8dc-23cb31d48282,1.0,3.0
57ec0fca-8fd5-423b-9713-08f2a6554ecc,4.0,1.0
57f9f174-d658-4b81-9deb-eebfe5cedb6a,8.0,0.0
5802d014-a7ea-40ab-9d30-8e7b6c01912e,2.0,6.0
580ed663-768a-4ed4-b0d5-cb56623904ea,4.0,2.0
5815cf87-38bb-4617-aaa9-445537a73fe2,2.0,0.0
581d02e5-835d-4aa4-8ada-6c9825917799,2.0,1.0
5826ad03-6fd3-4a35-a556-53f2732a26b4,2.0,2.0
58287926-f430-422d-9c56-6c11f719d27a,6.0,4.0
584124b2-3a20-4b04-bf8e-e4cc7cd2ece1,2.0,3.0
58464237-d0e0-4ae1-bbbb-27fbecec6dda,1.0,3.0
584df7d4-368d-454b-8e02-18c8cdaace8c,4.0,4.0
585bdedb-5380-40de-9c08-40afce22bd40,2.0,1.0
58872589-79c5-4793-89ce-59ab697240fd,4.0,4.0
58889156-50af-49c6-852c-fe6d8232e9c5,3.0,1.0
5888b885-be80-4a53-aed1-586061d9e73c,2.0,2.0
58921b0a-cff3-43bb-a745-2e52ee9c2bb9,4.0,1.0
58955418-30b0-489c-b121-d504806ae5dd,2.0,3.0
58a38df1-4398-406f-ad63-9c3655544c04,4.0,4.0
58aa728d-5d12-454f-9c4b-ca5e8ac7e4c9,4.0,2.0
58b6a3fb-6abd-43f1-bffe-78e1f69cd92a,4.0,6.0
58bc57f4-9353-414b-86e5-2f098f6fa59f,4.0,2.0
58c00756-2c1e-4dc5-ad86-0226f2925674,10.0,6.0
58c3119b-ee2d-4c80-8c62-100eddecb2fb,8.0,2.0
58c7295f-82a1-426a-b042-210ee0f0287f,2.0,0.0
58d29fb1-a4fd-43aa-b7ae-8e19d674aef1,1.0,1.0
58d65cf4-bb2e-4b85-8b6b-49cf40179808,1.0,4.0
58d87059-aa1b-4dcb-ada4-76063bc353c1,3.0,2.0
58dae71f-ef1f-4e26-8305-54f5c5192c44,1.0,1.0
58dceec1-5cd2-4f8a-a583-c95efcd006e6,3.0,2.0
58f8f6e7-ac82-4074-86a0-bcf14f5867db,4.0,0.0
5910d3af-78c9-4433-8815-6011281acddf,3.0,1.0
591832c1-d562-432d-a278-cea88558865d,1.0,3.0
5919feed-3c69-4575-9fbd-6cd64e0790ab,4.0,0.0
593f4831-d3e4-47ed-a093-1ff47e69aaa7,2.0,0.0
5943710e-4fbc-4bf1-8c5c-c87c8a9896a3,6.0,10.0
59495fec-f6d2-4bbf-930c-23092c3393ab,6.0,0.0
59593b26-ed4c-43bb-adc8-ba9f859c7d35,2.0,0.0
595b7e21-3501-4dfd-afe3-73f5b834a14b,2.0,4.0
595cf840-f045-41f4-80a5-d0b3168d4a82,3.0,3.0
595db666-9811-41ec-8dd0-cca92631c176,2.0,0.0
595e9eca-b7c2-4d12-80f3-a0e841d88c52,8.0,6.0
596530bc-859b-4038-a4f2-b7a86be4827d,2.0,2.0
59661405-d82a-494e-a96b-0b6a6ce3cb33,6.0,2.0
596f5d2e-ac4a-43c1-a43c-589059fb009b,2.0,2.0
5971cc20-458e-45b7-97d7-85675cd6fce9,1.0,1.0
59881ab3-98ef-453a-b93b-651cff6c705b,2.0,4.0
598be232-768d-49ce-87a7-c6b59911817a,6.0,2.0
598d6563-b1c5-41d7-a26c-b9d72bb268e9,1.0,2.0
59a66e87-5fd7-4736-aabf-a30831de3e8c,2.0,0.0
59a6d0b1-b7ac-4560-ab74-bc6345017146,6.0,10.0
59b096af-507a-4717-a25d-6f530f365b9a,2.0,0.0
59b9b52d-868d-45ea-943e-d75db3b04229,4.0,2.0
59bf780a-6315-440a-8421-3e868e9d56cb,6.0,8.0
59dc1ae8-03d8-43b2-b386-25248f76e760,2.0,1.0
59e3581a-2a88-48e3-bed2-b10612912ac5,1.0,0.0
59f17e00-156f-4a02-8047-2f8779cd0f7a,4.0,1.0
59f8c9bd-233b-45bd-b56b-c1d82b27417b,2.0,0.0
5a0b07eb-a54d-4dde-bf95-3e71e03e8596,6.0,4.0
5a144cac-6e94-41a4-aee0-0d3d94101bef,1.0,3.0
5a149d02-e083-4f76-9c60-daa38443d377,2.0,6.0
5a15206a-9481-405b-b9ab-f0bb40f7598c,4.0,10.0
5a159e52-4e87-4cda-ada9-0c4932c7722d,2.0,2.0
5a1bda6b-f01f-4771-a95a-3dd35f68465a,1.0,0.0
5a1cf411-306a-40e0-bd82-04ee27bc5d85,5.0,1.0
5a2d4f14-a512-44bf-9cfd-29d3d3af88de,2.0,6.0
5a2db4bf-2f86-45a4-bb9b-956f41818feb,10.0,4.0
5a3bbb80-9da1-4fd3-a6e0-628cea867cfb,6.0,2.0
5a4694e1-f4b5-40db-a5a3-b70085106800,2.0,0.0
5a4e5d73-1fbc-4da4-97f1-4fcfefa0a5dd,1.0,0.0
5a5d41e8-a16a-455e-90af-0f34fa7cec1b,6.0,4.0
5a62e1a9-6a7b-442c-8137-84a6d794ab92,3.0,1.0
5a9a8fe2-02c4-435c-8a36-a8318c49582f,5.0,1.0
5aa3ecf5-723d-4444-a97c-e701ffdfc64d,4.0,8.0
5ab17bd1-4322-4710-a0e3-a8ef30c32dd2,6.0,0.0
5abb4b2e-f523-40a4-a3d9-e3d508452177,2.0,2.0
5abe9a00-2909-45b9-9c6d-c2a7ef242752,2.0,0.0
5abefe89-d626-4cf0-be72-d07e7d960c7b,1.0,2.0
5adf4267-4d7f-4795-a78f-195f5f3e86d9,4.0,0.0
5affa6e0-36a1-4ab3-8322-6ebb3b6abd74,1.0,3.0
5b000c90-cf0e-4416-a0c4-1722c0b83c9c,4.0,6.0
5b00dd8b-2b8b-4261-ae93-6dde7fbab725,2.0,2.0
5b03f2ea-93bc-4afd-855a-75398eb1a7d1,1.0,2.0
5b185281-37f1-47a3-993f-61e514221fdd,3.0,5.0
5b1e80fd-855f-4703-91bc-a06c40d03b8e,2.0,0.0
5b2b8217-d88f-475f-9815-a77d890eeba9,1.0,0.0
5b2dc7ee-c3a4-4dd7-8298-a0de89bde1ac,8.0,2.0
5b369012-9e1e-4396-b16a-f2b9d6dd7184,4.0,4.0
5b6c1642-a4c5-4ec5-82d9-b67a9b40f089,4.0,1.0
5b7241c8-8c3c-4031-8ca0-c4032d99e0b5,8.0,2.0
5b730dbc-1d6a-4315-974c-64b55fc800a1,2.0,0.0
5b80a52a-91a9-47a8-b55c-604b4bbf2f86,3.0,4.0
5b8d7ed8-c1eb-4a2b-9330-269458b70f6b,2.0,8.0
5b8f6850-fd7f-42cd-b8c5-8d5555da9a1a,2.0,0.0
5bb7fab5-c066-4f34-b78d-7b32c7b7a4e0,3.0,0.0
5bbb559e-2247-4b34-8cc6-4a4e0c26ae60,3.0,0.0
5bbc7cf1-310d-4ea5-a2cf-7123f719792e,4.0,6.0
5bd016fb-abbb-4d2e-a8e0-5c86ab9ee506,2.0,4.0
5bf18c50-0a8e-426e-bc10-9b0a1beb722f,1.0,0.0
5bf2a088-4f99-40a1-ae11-063dc4684bb7,2.0,1.0
5bfb3af8-3b2f-463c-8d52-0f2a1edf32e7,3.0,7.0
5bff766d-949f-4ff9-97d3-0d680946ca3b,4.0,1.0
5c0e692b-e6b7-4a48-8859-2b2d9aec3ab8,6.0,4.0
5c2c2031-e816-4705-9d18-a30fb37e4262,4.0,4.0
5c2e6b86-cc9e-47da-ae74-51c02b0229ea,4.0,2.0
5c367c1f-ab72-4dda-bfc0-1183a81ae45b,10.0,6.0
5c3f8e12-f073-4968-8d26-b47f5ccded4b,3.0,2.0
5c449a5d-0972-49f6-9546-3e7b0ab4f379,2.0,4.0
5c66be85-654c-4c19-b752-90fdcff309df,4.0,1.0
5c6b3821-1e86-4c11-8c36-0395e4f76c31,1.0,0.0
5c92db19-d651-4d02-b3ff-b6a8769e0e23,3.0,4.0
5ca144ed-b867-4b75-9b4c-477166da6ca7,1.0,0.0
5ca18426-7fb9-42f5-802e-7e9c072af9ee,2.0,2.0
5ca192a1-ff08-427b-9126-b8e186ebd424,2.0,0.0
5ca7eede-4145-43a3-bbd6-e09951009c92,4.0,4.0
5cb18b58-0504-40f1-845b-248840daa2ee,3.0,2.0
5cc2bb4d-0346-4ad7-961f-164d3c26668f,8.0,2.0
5cc58d36-55b7-4e61-b56c-2a563238cbfa,14.0,2.0
5cc84516-137d-4ad3-b501-f30010608bff,2.0,0.0
5ce0ec4c-31d3-4d0f-8a12-93eaccfe3448,2.0,0.0
5ce58eb8-c153-4b7d-91ad-56961e38af25,2.0,2.0
5ce6da27-6532-4a85-80c3-c051fddddae5,1.0,1.0
5ce9b9a0-887e-42cd-b72c-69bf62a3ac4e,4.0,14.0
5cea6887-c8ca-4a93-bd4b-e590b35add74,1.0,0.0
5cf85ee9-97c4-4c59-b907-44e41e6d479c,2.0,2.0
5cfbf675-c9c0-498d-8bb1-7cb16bb50490,2.0,1.0
5d09c4ec-2364-4f65-b5f1-a06cfc3c2340,4.0,2.0
5d162430-b903-4a4f-9904-a345b97e1e28,6.0,6.0
5d315688-4f90-43d4-b7db-9a2abed741df,4.0,5.0
5d43262f-3261-4385-a140-043771b0a6ba,2.0,4.0
5d515e8f-4338-451c-be98-bc48e562fde0,6.0,0.0
5d5f740c-616e-4339-a14d-ec5912a72da4,4.0,8.0
5d7923cf-f057-459c-8fdd-117cfe7ee249,4.0,0.0
5d81fadf-5f67-46f7-964e-21f352f4df2a,6.0,2.0
5d91d6ab-e85d-4d1d-8fe7-ae05c7a1b0d7,2.0,2.0
5daceec0-baa6-4992-9f06-8836c6ecd940,1.0,0.0
5db570b0-e2b0-4455-b6c9-752b9dd57458,1.0,1.0
5dca4431-567c-4643-bee4-9b2657827f1b,2.0,0.0
5dcf3c27-8797-4b28-b379-ca435641ddf8,1.0,6.0
5df0deb6-4d8e-445e-88e0-e6980112d94d,1.0,2.0
5df2c917-afab-4310-a61c-3707fba49e99,4.0,0.0
5dfb669c-b08a-40e1-b033-c5e70e5836db,2.0,12.0
5e05bca2-8317-41ad-8f45-7cc1de2252cc,2.0,0.0
5e1cbd06-40e5-4612-96a3-8ca7a9f7ae9b,1.0,0.0
5e432dd8-becb-4476-b193-f44a44e7624c,1.0,2.0
5e49bd1b-bdd0-45c2-afb1-a480697dfbe8,2.0,4.0
5e4c176f-75f3-45a8-83a4-49b5076c6cf1,6.0,12.0
5e4d9ef6-3b0d-4ec0-a3d5-6d5ed48b42ac,1.0,1.0
5e651fa0-0435-4209-852a-9443054a9ac3,2.0,0.0
5e6f5a27-d2c9-4f6d-a9fd-b29c48ac8d52,2.0,0.0
5e703643-6488-4e24-80e3-c3687e8fb2ad,6.0,8.0
5e7e9657-007f-49e3-adbc-c90fa52cb5eb,12.0,4.0
5e849553-c22f-40b9-a3de-2f3aba130710,2.0,0.0
5eb79c93-85d0-4ae6-9708-181d16b920d4,2.0,2.0
5ec5bf87-8653-493c-9721-aea83cd33be1,3.0,2.0
5ec762f4-777a-457f-b45a-22e01937c25f,1.0,2.0
5ed76479-f84d-43b9-89e5-e47382389444,1.0,3.0
5ee1d19a-e725-4fb2-ae47-eaa75532eaa1,2.0,2.0
5ef27c2c-80ec-42b1-a939-cb6b713bce9c,6.0,8.0
5ef35c94-e20a-462b-925f-c9a9ca244c7a,6.0,0.0
5f026ca2-0c61-4722-89d0-073a0e34d2dd,2.0,2.0
5f102608-22c8-41e7-a0ea-2fb3ff6c9bf9,5.0,1.0
5f1194ab-6897-4bb5-a3a7-a45a0a28c282,1.0,4.0
5f2331dc-a1d7-4ec7-a8c8-1772a8998f77,2.0,0.0
5f3bd050-54b0-47d8-9084-036c0a7c6c43,1.0,2.0
5f45dead-20d5-4fd4-9053-7d0b1584d92b,2.0,2.0
5f4b0fe9-e99d-465a-94f1-fad37bfb7ff6,4.0,4.0
5f6ae53c-f384-4e68-bfdf-56a9e8225b73,1.0,0.0
5f6b6b13-63f3-482a-abc2-492a357a30a2,3.0,0.0
5f75e232-6e0e-4691-8f7f-bd7297753387,2.0,0.0
5f7a0de2-c954-411d-b5f0-e16250d6ea9d,4.0,6.0
5f86d932-465d-4278-8f2c-e837398c696e,2.0,0.0
5f8856ee-aaaa-4936-9a92-cb4bf4a918ee,2.0,2.0
5f910e78-1570-406a-8b8f-364f5ffc3610,3.0,3.0
5f9bc10b-4b7f-4a21-8754-2211b280ffbd,3.0,0.0
5f9ea2a7-7ab8-4945-978f-bde4e8b84315,1.0,0.0
5fa731d4-228d-4323-87f9-61e3a2815ded,1.0,2.0
5faab249-c2b3-48ba-ac6d-e599c0943cd7,2.0,0.0
5faad801-6015-4c4d-a7cb-29b21ea819c7,4.0,12.0
5fb27534-60ef-420c-9419-5c4d2f7807cd,4.0,6.0
5fb4c1b1-aa68-403b-95ed-908594b8ed2a,4.0,6.0
5fb56890-4d7e-41be-b6db-4868c72e3a0e,4.0,12.0
5fcf50aa-6141-4054-8de7-880107c92ef6,2.0,2.0
5fe0c0f9-2632-4d5f-9a16-164e06ff3b9f,8.0,2.0
5fe1988d-259a-4873-855f-535757477fbe,8.0,2.0
5fedc407-ee87-4bf8-91c6-da4f50e34949,1.0,2.0
60047759-8ac7-458c-93be-949da8219a38,1.0,5.0
600d46dd-e3b9-48a7-ab61-7b6761e49512,5.0,1.0
603b16f3-de5c-4a01-9014-da74fda19426,4.0,16.0
604ad025-e05a-49c4-a3f5-81049e8d8f66,6.0,3.0
604d376a-6bbc-4c27-a068-4b035683e61f,2.0,2.0
606cf223-b1c1-4a0a-a39e-413c1d88c12e,2.0,4.0
607363ce-c99c-4e6e-933f-6072dd23ce0e,2.0,2.0
607bdf1c-b6be-44c1-8162-a0ebc2f8d9c4,2.0,1.0
608b7d3f-327a-4e76-bb6c-4e75c8468968,2.0,2.0
608bafe7-e5e0-4cc8-bf0e-ae07e7678424,6.0,8.0
60925971-dab0-4fc9-a2f9-582165d5bca9,13.0,1.0
609bf409-5db6-4505-a79a-2a1351ba84dc,4.0,6.0
60a342be-42f1-46e8-8ace-6370b0f76614,3.0,1.0
60b577bc-8967-411d-9918-66bfa52ac71f,2.0,2.0
60b5a128-d12e-4f98-8956-97c487b41e52,2.0,1.0
60bad2e3-a5aa-4de5-9534-83ba9a249351,2.0,0.0
60c4c329-2bc3-42b9-8aa0-df09a7c768e1,6.0,10.0
60ca01c8-e4bd-491b-887a-0b76e3ec879e,2.0,0.0
60d64ec3-a427-47a0-b7e4-2e51a5b7463e,3.0,2.0
60e877df-7a90-4f64-8eb1-252f5635f7cc,10.0,0.0
611dc1fa-a861-44fe-95ac-353fa479522a,1.0,3.0
612c994d-d32d-495f-bc25-0c89bb0fd1ba,1.0,0.0
61339c76-2332-4350-88bb-1d5bdcaeeafd,2.0,2.0
61448e34-2025-4f38-ae03-e7421c8dd803,4.0,0.0
6145ba9d-fa39-4d45-817d-fc6667322904,3.0,1.0
614fd189-86c9-4f44-9b13-cf980e1ccc9f,2.0,0.0
616b0c14-e051-4d10-8fd0-30420199a4bc,2.0,0.0
6179eb98-0365-4c18-ba75-85f1aec46c12,2.0,2.0
617b6b3f-23a9-4866-97f6-e65de11533d2,4.0,4.0
61b40ab8-f3ec-4805-ad31-cc96b3f98a4e,7.0,3.0
61bbe4ed-a587-4076-b7b2-3a6c3192b42e,2.0,0.0
61cac71f-7409-4207-9c10-75df4636200c,3.0,0.0
61d01833-daa2-40d3-9132-f528d25f089b,2.0,1.0
61d26906-97b5-40ed-a297-8cfbafa0853f,4.0,6.0
61d48e95-777a-4729-bb3a-1dbab64593b6,4.0,4.0
61d54e91-8c2c-41d3-a8c7-06589dd909fc,1.0,5.0
61dd23bc-8183-43b1-86da-9fb0e9f0d0db,3.0,3.0
61dea0a1-5ea7-4f8c-a0d5-97a1a42b68ae,3.0,0.0
61e7f01d-4e81-4bac-a26e-9157fe8310cc,2.0,2.0
61e84250-0ade-49a5-8e8e-d3470c3935ad,4.0,6.0
61f0b0b7-8185-45b7-a85c-82041c7b5f9f,2.0,0.0
61f3192d-db60-4a6c-9a2d-61e33bd651e7,3.0,1.0
61fd724e-6437-4ebe-b752-d5aa0cf4ed41,1.0,0.0
62187795-3ca9-4f8a-92a6-dc4a2bb9f46e,2.0,2.0
623216bc-91cc-4905-9334-4fb91b553cda,5.0,2.0
6240e1b7-3f4e-4e67-8f26-07b6177dc1cc,4.0,1.0
624cb098-4853-46f2-8a52-d2fbfe0d33ec,2.0,4.0
624d5497-eca0-4a66-8487-bb04b2e8f938,14.0,2.0
624f6ccb-225a-485f-b482-baa206aeae70,2.0,6.0
625a1a42-391b-439a-ab46-07beaf39c0a1,6.0,7.0
626ab941-f0e8-455d-9c82-13d22a1c7316,1.0,4.0
626bd66f-a180-4a0a-8407-301c83dc4ad0,2.0,1.0
6271be86-e6c5-421a-83f6-50058959037d,2.0,0.0
6273ed82-8ea5-4b99-8830-fa10a35695f5,4.0,0.0
627594cb-f208-4549-acdc-f930d36e4ac3,3.0,4.0
62794120-515b-4c20-8356-a614b9a3fca4,1.0,1.0
6284ad23-daf7-4eb6-bba9-91a7844f436e,4.0,2.0
628633c0-b5b5-4c89-bf23-83f31180c570,3.0,2.0
628f0fed-2e15-4b05-b6ce-a1356f817cef,2.0,3.0
629bedf4-3817-40db-92b4-024636e9bd12,4.0,6.0
62a1c3b7-a717-4a00-84ba-832b0b6be96b,2.0,0.0
62a9d904-ca0f-4177-b5af-14b9e16fd18a,8.0,4.0
62aa3ca8-bd8c-4f6c-9cbd-ce866075d8e7,2.0,0.0
62aad2c3-d23b-40f1-bcda-7a4105549bb0,5.0,1.0
62acd105-5231-4bc2-b896-59277d793fa9,2.0,2.0
62b176e1-b389-46b4-887e-6159bc4971f1,1.0,2.0
62b40cb4-7dec-4ec9-bb1d-85d49194f8a4,1.0,2.0
62b860c2-26f9-4e39-b33f-79b3bdf6948f,1.0,1.0
62c58967-9ca9-41d7-8064-27e656393a48,3.0,3.0
62d0c6cd-77a0-4fb4-a70b-3adad90d0247,2.0,2.0
62eb5c96-ec32-407e-a044-a54e7c2162f1,14.0,4.0
62ed892f-39a1-4f11-acf8-6f6e7b0bba23,8.0,4.0
62f79df7-b3dd-4312-8717-5115e9c8a0e5,2.0,2.0
6300ab21-5291-44e8-b3d0-3882aee704d5,5.0,0.0
63066f1b-b9fc-4680-b599-91312fd3e143,5.0,2.0
630c67b1-b015-4401-a72b-7c27ce361335,1.0,0.0
632679e4-bf4d-4ae2-b1f6-79014a41086a,2.0,0.0
633b0677-b95b-49a6-9783-dfefffb3753a,1.0,0.0
634eea0d-da82-486b-97cf-37af3c5b69e8,3.0,1.0
63606271-15d9-4efd-a585-fd17fc7e47e6,4.0,8.0
6365b800-d149-4cae-8da1-2bef0eab41f8,4.0,4.0
636efc7d-3f4f-4ae2-bd5f-ef0f95f4893f,1.0,0.0
6371bdc5-a9eb-477e-b31d-8a3e35a5af3d,2.0,6.0
63a3e9d2-ea0e-4c24-a83c-3fa4a4d27279,6.0,4.0
63aba615-6a97-497f-909b-f63234b0de33,4.0,1.0
63b1ddf9-0aaa-41ee-ab49-477f218519f0,1.0,1.0
63bce4c1-d134-45f7-8fe1-47209190c407,4.0,5.0
63cf8de2-d3a9-4573-85af-7043d18651f7,4.0,1.0
63e7706b-6a23-4758-8a49-033596a5f7f4,1.0,1.0
63ee5cad-29cd-4aef-8f7c-3a804a7a9c4e,2.0,2.0
63ef9adf-e023-4599-a2fd-eb85a036ec7f,8.0,6.0
63f07764-52d4-4771-b80f-51b938c9bc0c,2.0,4.0
63feb52d-770d-4e98-8185-23a2b2382364,4.0,4.0
640d5e23-b7b3-438a-8c98-be6dbd875709,2.0,2.0
641aeef6-360a-4cc0-9fe7-07a1698bb3a6,8.0,4.0
64334475-2fca-40d5-819e-10492c685817,6.0,10.0
643e9c1f-3e1f-4c2b-85eb-bafd4b3340af,4.0,2.0
645cc8da-3642-44a3-ab6f-55e4c1096f8c,2.0,4.0
6480a957-1e1d-45a1-a06e-a56645c7694d,3.0,0.0
648603ed-9c3a-4231-851a-f8ad9b59e067,2.0,3.0
649137de-9785-4d14-aacd-0472b7040848,2.0,1.0
649bf80b-f560-4fe0-b80d-6f000c09b0b0,4.0,2.0
649eda1a-6f42-4070-a2bb-a627c51d2c3c,1.0,0.0
64c7dfd6-ce1f-48ba-b49d-04026f72eb5a,4.0,4.0
64d5b6ff-ed03-42c6-82c0-8c257a2dbfb8,2.0,2.0
64d6a04b-46a4-4317-a53f-cff23a0bad5b,8.0,6.0
64e061a0-a9ee-4cf0-a0e9-72435663a72a,2.0,3.0
64e74e59-e7d8-413f-a718-d9a3e25d3b67,1.0,0.0
64e843a0-c6e4-4441-a12d-4f19fb720b82,4.0,2.0
64e8978f-58fa-49c8-b14b-e24716348eb2,5.0,4.0
64ec70bd-2ca2-4334-8fed-30df566bb6cc,3.0,4.0
64f64d5e-9770-4e7c-9d17-aa547d4feec1,4.0,6.0
64f93fd7-b25d-4d1b-b347-465186861dce,4.0,0.0
64fdfb19-3457-4cb5-b41c-aba0c4904502,1.0,0.0
6527ef12-ef7b-49d4-ae4c-218bfbd706f7,4.0,4.0
6528f539-3705-4c3c-b6de-070775b75de6,8.0,2.0
652aa401-ae17-4345-b91f-1168c938311b,3.0,2.0
6532f7be-17d9-4563-9984-5ffeba805be0,4.0,0.0
65496279-0860-46f1-8384-278c83232900,1.0,0.0
65799088-7439-42d7-927d-bac6114e059d,4.0,6.0
658873ef-ed75-4b1b-adfa-d80200312562,2.0,4.0
659ba762-3a42-4917-ba61-98f6c2792072,1.0,4.0
65bb02ac-6027-4591-921b-b0cc9af73aa6,2.0,2.0
65e731d3-ab69-42f0-a6bc-ce0f569c1953,2.0,0.0
65f19c1f-ef51-4763-98b1-c942d024b049,1.0,0.0
661cb5a2-a285-4ece-ba0c-7fe1ff9e751b,1.0,0.0
661d8efd-39ef-4c50-b1ac-986b5694e6fe,2.0,1.0
662daafa-643e-487f-9cd5-4ce41f1bb034,10.0,2.0
662f4ec1-3d0e-479f-b1b7-0f11146c8b24,1.0,0.0
66326905-b2cc-4299-8b5a-69aff1f577c6,3.0,1.0
66471a57-6ce6-4510-b90e-a4a29f2a2c06,2.0,8.0
665034fd-f256-4e72-b57f-409eaa3336ed,6.0,6.0
66561f76-223b-4c27-96cc-cc43ad3b18e3,3.0,4.0
6659ad0f-0d2f-4982-82e3-1c6e33faf689,4.0,0.0
6659cbed-0e98-47c5-af9b-d6071be468bc,5.0,2.0
6662eacd-edf0-4d1c-808e-6a8e82f077e1,4.0,4.0
6669f805-eac8-4309-8632-47e2fa812c26,1.0,0.0
66728656-8bfc-4fcf-a5ee-35b3326b5070,1.0,0.0
667494b4-6c0e-43ed-8303-d97cd2c57c8d,2.0,2.0
667d11e6-9e8d-4203-8abd-27cd561537db,4.0,6.0
66929846-40d0-41ce-b1b5-829e94d03bef,2.0,2.0
66995795-3abb-4dc2-b743-6f97f6de9561,3.0,2.0
669a74a8-f40c-4e54-96be-ea07e64eb536,6.0,0.0
66af8394-e9f7-46e1-9591-a7aecdb880e3,6.0,0.0
66d5f32a-f2aa-44b5-9b58-92b5684d6b06,8.0,4.0
66d9b371-399a-4f11-9809-6295a912e6dc,6.0,0.0
66db7864-cbb1-41a7-b005-b2bc6f5df826,2.0,0.0
67190170-9707-4938-8df4-18546979d782,2.0,2.0
675c6675-aaf6-4d14-ad0e-2090cfb92b28,2.0,0.0
67639c3d-ba03-4457-9f5b-515644fd7011,1.0,3.0
6774df20-2e10-4890-ac05-87bc615e2bc1,3.0,1.0
6777371c-5dca-4353-85c1-90688fde19a9,7.0,5.0
677cb3c5-56ec-401c-b28c-a0a28089abcf,2.0,2.0
67893ca0-b45c-42cd-940f-6323188fbd73,9.0,1.0
678e92f5-c362-4b98-98b4-40e24d76c47d,2.0,0.0
67ab534a-52fe-4261-b82b-ad0ad687121d,2.0,0.0
67add6ef-213f-4848-9257-1c19ac222735,3.0,5.0
67b18333-b85a-42e2-9140-2b1681a5d9c5,5.0,0.0
67c04de5-f18f-4fce-b6bb-61c61f08659d,4.0,0.0
67cefd8f-2b16-4111-8077-b3252f117660,5.0,2.0
67eb7208-d24e-4fcf-9ed3-1b3ba6c3fec7,10.0,0.0
67f131e6-affe-405e-9285-d31bf334cf44,2.0,3.0
67f4497b-59e2-437d-bb7c-f357146ca380,4.0,8.0
68087859-7e04-4d87-8518-571173c47729,4.0,0.0
680bced5-0a22-4530-a479-906d0dd0d6a0,8.0,18.0
680e3351-530f-4eb3-8cd2-c0bb118acacf,2.0,8.0
